,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
166,A-130-2,Doepfer,"['Dual/Stereo', 'VCA']",4,45.0,30.0,30.0,0.0,85.0,8251,4.46,26.0,Available,0
167,Assimil8or,Rossum Electro-Music,"['Sampling', 'CV Modulation', 'Digital', 'Drum', 'Dual/Stereo', 'Multiple', 'LFO']",28,25.0,220.0,30.0,0.0,1.119,8246,4.68,63.0,Available,0
168,Pluck,2hp,"['Digital', 'Oscillator', 'Synth Voice']",2,42.0,78.0,6.0,0.0,133.0,8242,4.02,32.0,Available,1
169,System 100 121 Dual VCF,Behringer,"['Filter', 'Dual/Stereo', 'Mixer']",16,39.0,40.0,40.0,0.0,95.0,8190,3.75,28.0,Available,0
170,A-138a,Doepfer,"['Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,55.0,8186,4.04,47.0,Available,0
171,911,Behringer,['Envelope Generator'],8,35.0,30.0,30.0,0.0,68.0,8048,2.0,7.0,Available,0
172,SYSTEM 100 150 RING MOD/NOISE/ S&H/LFO,Behringer,"['LFO', 'Random', 'Ring Modulator', 'Sample and Hold', 'Clock Modulator', 'Noise']",16,44.0,60.0,50.0,0.0,59.0,7989,3.45,31.0,Available,0
173,Lúbadh,Instruō,"['Sampling', 'Dual/Stereo', 'Distortion', 'Delay', 'Digital', 'Effect', 'Looper']",20,42.0,250.0,100.0,0.0,688.0,7971,4.79,29.0,Available,0
174,Shades,Mutable instruments,"['Mixer', 'Attenuator', 'Polarizer']",6,20.0,15.0,15.0,0.0,99.0,7953,4.48,83.0,Discontinued,1
175,Piston Honda MK III,Industrial Music Electronics,"['Dual/Stereo', 'Oscillator', 'Waveshaper', 'Digital']",17,40.0,145.0,45.0,0.0,505.0,7942,4.7,81.0,Available,0
176,COLD MAC,Mannequins,"['Logic', 'Utility', 'Envelope Follower', 'Mixer', 'Panning', 'VCA']",8,30.0,65.0,62.0,0.0,200.0,7896,4.68,56.0,No Info,1
177,XOH,Make Noise,"['External', 'Mixer']",6,24.0,40.0,40.0,0.0,99.0,7852,4.79,29.0,Available,1
178,A-199,Doepfer,"['Effect', 'Reverb']",8,50.0,80.0,10.0,0.0,120.0,7841,4.3,67.0,Available,0
179,MMG,Make Noise,"['Filter', 'Low Pass Gate', 'VCA']",12,24.0,45.0,40.0,0.0,227.0,7841,4.34,106.0,Discontinued,1
180,A-138s,Doepfer,"['Mixer', 'Panning', 'Dual/Stereo', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,7825,4.5,46.0,Available,0
181,Eloquencer,Winter Modular,['Sequencer'],38,35.0,170.0,50.0,0.0,550.0,7812,4.58,73.0,Available,1
182,Squid Salmple,ALM Busy Circuits,"['Sampling', 'Drum']",21,38.0,300.0,35.0,0.0,548.0,7783,4.73,44.0,Available,0
183,Spectral Multiband Resonant Filter,4ms Company,"['Filter', 'Envelope Follower', 'Digital', 'Oscillator', 'Dual/Stereo']",26,24.0,110.0,28.0,0.0,499.0,7781,4.16,97.0,Available,1
184,A-131,Doepfer,['VCA'],8,45.0,20.0,10.0,0.0,70.0,7701,3.74,38.0,Available,0
185,Triatt,Intellijel,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'CV Modulation']",6,24.0,16.0,14.0,0.0,95.0,7689,4.62,81.0,Discontinued,1
186,Pip Slope (mk II),ALM Busy Circuits,"['Envelope Generator', 'Function Generator', 'LFO']",4,38.0,30.0,10.0,0.0,128.0,7610,4.43,21.0,Available,1
187,SYSTEM 100 182 ANALOG SEQUENCER,Behringer,['Sequencer'],16,43.0,30.0,30.0,0.0,89.0,7496,3.44,25.0,Available,0
188,Blinds,Mutable instruments,"['Mixer', 'Ring Modulator', 'Utility', 'VCA', 'Quad', 'Polarizer', 'Attenuator']",12,10.0,90.0,90.0,0.0,169.0,7494,4.45,47.0,Discontinued,1
189,Audio Interface II,Intellijel,"['Attenuator', 'External', 'Utility']",10,44.0,120.0,50.0,0.0,285.0,7494,4.61,51.0,Discontinued,1
190,Pingable Envelope Generator,4ms Company,"['Dual/Stereo', 'Envelope Generator', 'Clock Generator', 'Clock Modulator', 'LFO', 'Function Generator']",20,26.0,105.0,35.0,0.0,311.0,7477,4.4,111.0,Available,1
191,Nautilus,Qu-Bit Electronix,"['Delay', 'Digital', 'Dual/Stereo', 'Effect']",14,22.0,151.0,15.0,0.0,359.0,7452,4.7,33.0,Available,1
192,Bitbox 2.0,1010 Music,['Sampling'],26,25.0,350.0,0.0,0.0,535.0,7424,4.2,42.0,Available,1
193,Chainsaw,Acid Rain Technology,"['Digital', 'Dual/Stereo', 'Oscillator']",4,35.0,110.0,10.0,0.0,242.0,7417,4.72,32.0,Available,1
194,Rample,Squarp Instruments,"['Sampling', 'Drum', 'MIDI']",14,25.0,190.0,40.0,0.0,384.0,7393,4.42,36.0,Available,0
195,321,Frap Tools,"['Attenuator', 'CV Modulation', 'Mixer', 'Polarizer', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,7370,4.68,65.0,Available,1
196,Tides (2014 version),Mutable instruments,"['Envelope Generator', 'Clock Generator', 'Digital', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",14,20.0,55.0,5.0,0.0,229.0,7366,4.41,120.0,Discontinued,1
197,SYSTEM 100 130 DUAL VCA,Behringer,"['VCA', 'Dual/Stereo', 'Mixer']",16,44.0,30.0,20.0,0.0,74.0,7362,3.5,16.0,Available,0
198,Link 2,Joranalogue Audio Design,['Multiple'],2,40.0,20.0,20.0,0.0,80.0,7338,4.74,19.0,Available,1
199,A-138n,Doepfer,"['Mixer', 'Quad']",4,30.0,10.0,10.0,0.0,50.0,7299,4.35,20.0,Available,0
200,Euclidean Circles v2,vpme.de,"['Sequencer', 'Frequency Divider', 'Random', 'Utility']",10,25.0,0.0,0.0,70.0,265.0,7298,4.76,62.0,Available,1
201,Buchla 281t,Tiptop Audio,"['Envelope Generator', 'Logic', 'Quad', 'Function Generator', 'LFO']",28,33.0,160.0,55.0,0.0,209.0,7294,4.73,22.0,Available,0
202,Maestro,Acid Rain Technology,"['Clock Generator', 'Clock Modulator', 'Controller', 'CV Modulation', 'Envelope Generator', 'LFO', 'Random', 'Sequencer']",20,25.0,65.0,18.0,0.0,369.0,7245,4.72,36.0,Available,1
203,Braids (old version),Mutable instruments,"['Oscillator', 'Digital', 'Drum']",16,20.0,15.0,15.0,85.0,349.0,7233,4.56,165.0,Discontinued,1
204,Cs-L,Instruō,"['LFO', 'Oscillator', 'Ring Modulator', 'Waveshaper', 'VCA']",26,42.0,200.0,80.0,0.0,510.0,7232,4.66,64.0,Available,1
205,Pico OUT,Erica Synths,"['External', 'Utility']",3,35.0,20.0,7.0,0.0,80.0,7211,4.29,24.0,No Info,1
206,O/A/x2,ALM Busy Circuits,"['Attenuator', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Utility']",4,32.0,50.0,50.0,0.0,95.0,7210,4.24,29.0,Available,0
207,Harmonaig,Instruō,"['Quantizer', 'Controller', 'Quad']",18,27.0,130.0,25.0,0.0,300.0,7179,4.52,44.0,Available,1
208,Fracture,WMD,['Drum'],8,30.0,63.0,17.0,0.0,249.0,7167,4.56,25.0,Discontinued,0
209,SYSTEM 100 110 VCO/VCF/VCA,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'VCA']",16,46.0,80.0,50.0,0.0,97.0,7125,3.56,25.0,Available,0
210,Steppy,Intellijel,"['Clock Modulator', 'Digital', 'Quad', 'Sequencer']",8,25.0,15.0,0.0,0.0,213.0,7102,4.67,36.0,Available,1
211,Disting mk3,Expert Sleepers,"['Delay', 'Effect', 'LFO', 'Oscillator', 'Quantizer', 'Sample and Hold', 'Utility', 'Waveshaper']",4,42.0,50.0,20.0,0.0,190.0,7084,4.27,96.0,Discontinued,0
212,µMIDI,Intellijel,"['Clock Generator', 'MIDI']",6,40.0,47.0,3.0,0.0,204.0,6990,4.49,41.0,No Info,1
213,μFold II/uFold II,Intellijel,['Waveshaper'],6,29.0,28.0,27.0,0.0,159.0,6986,4.28,89.0,Discontinued,0
214,A-185-2,Doepfer,"['Multiple', 'Attenuator', 'Mixer', 'Utility', 'Controller', 'Switch']",6,50.0,10.0,10.0,0.0,75.0,6982,4.41,58.0,Available,0
215,A-182-1,Doepfer,"['Multiple', 'Switch']",6,20.0,78.1,35.6,0.0,54.0,6941,4.14,35.0,Available,0
216,MCO,ALM Busy Circuits,"['Digital', 'Noise', 'Oscillator']",6,32.0,40.0,15.0,0.0,178.0,6923,4.38,21.0,Available,0
217,Mix,Manhattan Analog,"['Mixer', 'TrueGrid']",4,33.0,13.0,13.0,0.0,99.0,6906,4.35,57.0,Available,0
218,CP3A-M Mixer,Behringer,"['CV Modulation', 'Mixer', 'Multiple']",14,35.0,30.0,30.0,0.0,59.0,6886,3.5,14.0,Available,0
219,Milky Way (black),Endorphin.es,"['Dual/Stereo', 'Effect', 'VCA', 'Delay', 'Digital', 'Distortion', 'Panning', 'Reverb']",6,26.0,120.0,15.0,0.0,199.0,6852,3.57,30.0,Available,1
220,Hat,2hp,['Drum'],2,42.0,83.0,2.0,0.0,125.0,6850,3.7,29.0,Available,1
221,Cinnamon,Bastl Instruments,['Filter'],5,35.0,30.0,30.0,0.0,109.0,6842,4.15,46.0,No Info,1
222,Tune,2hp,"['CV Modulation', 'Quantizer', 'Utility']",2,42.0,40.0,3.0,0.0,98.0,6833,3.82,32.0,Available,1
223,Black Hole DSP2,Erica Synths,"['CV Modulation', 'Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb']",16,35.0,170.0,56.0,0.0,309.0,6826,4.0,28.0,Available,1
224,A-180-3,Doepfer,"['Multiple', 'Dual/Stereo']",4,20.0,20.0,20.0,0.0,49.0,6805,4.29,34.0,Available,0
225,A-110-1,Doepfer,['Oscillator'],10,55.0,90.0,20.0,0.0,155.0,6750,4.15,34.0,Available,0
226,Akemie's Taiko,ALM Busy Circuits,"['Drum', 'Synth Voice', 'Digital']",18,32.0,70.0,30.0,0.0,338.0,6747,4.44,45.0,Available,0
227,A-120,Doepfer,"['Filter', 'TrueGrid']",8,50.0,30.0,20.0,0.0,109.0,6692,3.96,46.0,Available,0
228,A-156,Doepfer,"['Dual/Stereo', 'Quantizer']",8,55.0,50.0,10.0,0.0,115.0,6635,3.98,65.0,Available,0
229,A-140-2,Doepfer,"['Dual/Stereo', 'Envelope Generator']",8,40.0,50.0,40.0,0.0,140.0,6623,4.6,25.0,Available,0
230,Odessa,Xaoc Devices,"['Oscillator', 'Synth Voice']",24,32.0,110.0,80.0,0.0,490.0,6553,4.72,50.0,No Info,1
231,Fold 6,Joranalogue Audio Design,['Waveshaper'],4,35.0,40.0,40.0,0.0,175.0,6547,4.68,38.0,Available,1
232,A-180-2v,Doepfer,"['Multiple', 'Dual/Stereo']",2,33.7,78.1,35.6,0.0,39.0,6499,4.48,23.0,Available,0
233,Pico INPUT,Erica Synths,"['External', 'Utility']",3,35.0,18.0,8.0,0.0,60.0,6484,4.23,26.0,No Info,1
234,uO_C,CalSynth,"['Digital', 'Envelope Generator', 'LFO', 'Quantizer', 'Sequencer', 'Tuner', 'Utility']",8,25.0,85.0,10.0,0.0,203.0,6448,4.72,25.0,Available,0
235,Dual Dagger,Shakmat,"['Filter', 'Dual/Stereo']",6,29.0,65.0,80.0,0.0,249.0,6410,4.69,48.0,Available,1
236,Dual FX,Erica Synths,"['Effect', 'Dual/Stereo']",10,45.0,118.0,61.0,0.0,260.0,6388,4.21,19.0,No Info,1
237,LS1lightstrip,Soundmachines,['Controller'],4,32.0,100.0,7.0,0.0,80.0,6374,4.45,38.0,Available,0
238,A-145-4,Doepfer,"['LFO', 'Quad', 'Clock Generator']",4,30.0,30.0,30.0,0.0,80.0,6319,4.5,34.0,Available,0
239,Black Stereo Mixer V3,Erica Synths,"['Mixer', 'Dual/Stereo']",10,25.0,25.0,15.0,0.0,130.0,6256,4.4,38.0,Available,1
240,QD - Quad Drum Voice,vpme.de,"['Quad', 'Drum', 'Sampling']",22,20.0,120.0,10.0,0.0,360.0,6225,4.72,58.0,Available,1
241,Complex Oscillator,Verbos Electronics,"['Oscillator', 'Dual/Stereo', 'Waveshaper']",32,26.0,70.0,50.0,0.0,649.0,6202,4.58,62.0,Available,0
242,921,Behringer,"['LFO', 'Oscillator']",14,45.0,50.0,50.0,0.0,111.0,6199,3.55,29.0,Available,0
243,Drum2,Erica Synths,['Drum'],3,35.0,28.0,5.0,0.0,120.0,6166,4.28,18.0,No Info,1
244,Outs,Intellijel,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",6,35.0,37.0,29.0,0.0,133.0,6164,4.71,28.0,Available,1
245,SEQUENTIAL CONTROLLER 960,Behringer,"['Clock Generator', 'Controller', 'Sequencer']",56,47.0,100.0,50.0,0.0,149.0,6162,3.63,30.0,Available,0
246,Nebulae v2,Qu-Bit Electronix,"['Sampling', 'Digital', 'Dual/Stereo', 'Looper']",20,33.7,318.0,7.0,0.0,450.0,6079,4.42,57.0,Available,1
247,Beast's Chalkboard,ALM Busy Circuits,"['Utility', 'Multiple']",6,22.0,30.0,30.0,0.0,129.0,6074,4.05,41.0,Available,0
248,Oscillator,Pittsburgh Modular,"['Oscillator', 'LFO', 'TrueGrid']",8,35.0,30.0,30.0,0.0,225.0,6066,4.09,45.0,Discontinued,0
249,Phonogene,Make Noise,['Sampling'],20,30.0,70.0,40.0,0.0,500.0,6065,4.38,93.0,Discontinued,1
250,Blades,Mutable instruments,"['Distortion', 'Dual/Stereo', 'Filter', 'Oscillator', 'Waveshaper']",18,25.0,150.0,140.0,0.0,299.0,6054,4.71,42.0,Discontinued,1
251,BD909,Tiptop Audio,['Drum'],8,36.0,34.0,21.0,0.0,170.0,6035,4.39,33.0,Available,1
252,A-138m,Doepfer,"['Attenuator', 'Mixer', 'Quad']",20,20.0,30.0,30.0,0.0,140.0,6008,4.47,45.0,Available,0
253,Generate 3,Joranalogue Audio Design,['Oscillator'],12,30.0,130.0,115.0,0.0,385.0,5991,4.69,70.0,Available,1
254,ES-3 mk4,Expert Sleepers,"['Controller', 'External']",8,50.0,148.0,18.0,0.0,199.0,5986,4.75,28.0,Available,0
255,SD808,Tiptop Audio,['Drum'],4,36.0,18.0,16.0,0.0,125.0,5972,3.63,41.0,Available,1
256,SYSTEM 100 305 EQ/MIXER/OUTPUT,Behringer,"['Equalizer', 'Mixer', 'Panning', 'Tuner', 'External']",24,53.0,120.0,100.0,0.0,86.0,5971,2.84,19.0,Available,0
257,Zularic Repetitor,Noise Engineering,"['Clock Modulator', 'Quad', 'Sequencer']",8,26.0,50.0,5.0,0.0,215.0,5968,4.3,41.0,Available,1
258,Frames,Mutable instruments,"['Attenuator', 'CV Modulation', 'Mixer', 'VCA', 'Panning', 'Quad', 'Sequencer']",18,20.0,90.0,30.0,0.0,299.0,5967,4.27,73.0,Discontinued,1
259,Viol Ruina,Noise Engineering,"['Distortion', 'Envelope Follower', 'Filter']",4,26.0,40.0,35.0,0.0,179.0,5952,4.48,21.0,Available,1
260,Black Sequencer,Erica Synths,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'MIDI', 'Sequencer']",42,25.0,148.0,20.0,0.0,510.0,5949,4.67,48.0,No Info,1
261,333,Frap Tools,"['Attenuator', 'Mixer', 'Multiple', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,5929,4.71,62.0,Available,1
262,µVCF,Intellijel,"['Filter', 'Oscillator']",6,21.0,26.0,27.0,0.0,165.0,5929,4.25,52.0,Available,0
263,Panharmonium,Rossum Electro-Music,"['Digital', 'Oscillator', 'Clock Generator', 'Pitch Shifter ', 'Effect', 'Dual/Stereo']",26,25.0,140.0,30.0,0.0,540.0,5910,4.2,25.0,Available,0
264,Natural Gate,Rabid Elephant,['Low Pass Gate'],12,38.0,80.0,80.0,0.0,355.0,5907,4.68,44.0,Available,1
265,Triplatt,Intellijel,"['Attenuator', 'Controller', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Switch', 'Utility']",6,21.0,49.0,25.0,0.0,97.0,5872,4.45,29.0,Available,1
266,OSCILLATOR MODULE 1004,Behringer,"['LFO', 'Oscillator']",16,46.0,60.0,50.0,0.0,89.0,5870,2.76,21.0,Available,0
267,Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'LFO', 'Quantizer']",8,32.0,50.0,1.0,0.0,248.0,5866,4.88,8.0,No Info,0
268,Pico RND,Erica Synths,"['LFO', 'Noise', 'Random']",3,35.0,28.0,15.0,0.0,80.0,5850,4.3,27.0,No Info,1
269,nRings,After Later Audio,"['Digital', 'Effect', 'Filter', 'Oscillator', 'Synth Voice']",8,25.0,110.0,5.0,0.0,219.0,5826,4.22,14.0,Available,0
270,Javelin,WMD,"['CV Modulation', 'Envelope Generator', 'LFO', 'VCA']",6,38.0,98.0,63.0,0.0,238.0,5812,4.22,9.0,Available,0
271,A-130-8,Doepfer,"['Mixer', 'Quad', 'VCA']",6,40.0,50.0,50.0,0.0,108.0,5787,4.83,23.0,Available,0
272,XPO,Make Noise,"['Oscillator', 'Dual/Stereo']",18,45.0,145.0,135.0,0.0,458.0,5773,4.47,15.0,Available,0
273,Muxlicer,Befaco,"['Sequencer', 'Switch', 'Clock Generator']",16,23.0,50.0,5.0,0.0,200.0,5761,4.31,45.0,Available,1
274,Arp,2hp,"['Sequencer', 'CV Modulation', 'Quantizer']",2,42.0,40.0,7.0,0.0,98.0,5739,3.29,26.0,Available,1
275,Streams,Mutable instruments,"['Dual/Stereo', 'Dynamics', 'Envelope Follower', 'Envelope Generator', 'VCA']",12,33.7,100.0,30.0,0.0,229.0,5732,4.2,61.0,Discontinued,1
276,Model D,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'MIDI']",70,30.0,583.0,0.0,0.0,299.0,5729,4.17,64.0,Available,0
277,Wogglebug,Make Noise,"['Random', 'Ring Modulator', 'Sample and Hold']",14,24.0,50.0,40.0,0.0,250.0,5717,4.41,94.0,Discontinued,0
278,Morpheus,Rossum Electro-Music,"['Filter', 'Sequencer', 'Dual/Stereo', 'Effect']",18,25.0,135.0,25.0,0.0,649.0,5704,4.26,43.0,Available,0
279,Chord v2,Qu-Bit Electronix,"['Digital', 'Oscillator', 'Quad']",14,23.0,122.0,25.0,0.0,314.0,5680,4.14,29.0,Available,1
280,Instrument Interface v2,Befaco,"['Envelope Generator', 'PreAmp', 'External']",8,30.0,90.0,41.0,0.0,250.0,5659,4.4,10.0,Available,1
281,Prism,Qu-Bit Electronix,"['Delay', 'Digital', 'Effect', 'Filter']",12,22.0,90.0,10.0,0.0,269.0,5658,4.0,45.0,Available,1
282,AA.1,Strymon,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",4,38.0,10.0,10.0,0.0,149.0,5627,4.67,18.0,Available,0
283,Bifold,Intellijel,"['Waveshaper', 'Distortion', 'Panning', 'Ring Modulator']",8,38.0,94.0,94.0,0.0,245.0,5612,4.74,34.0,Available,1
284,Morgasmatron,Intellijel,"['Distortion', 'Dual/Stereo', 'Filter', 'Ring Modulator']",20,38.0,113.0,102.0,0.0,350.0,5609,4.71,45.0,Available,1
285,Performance Buffered Mult,Malekko Heavy Industry,"['Multiple', 'Dual/Stereo']",2,15.0,20.0,20.0,0.0,85.0,5579,4.73,22.0,Available,0
286,4tten,WMD,"['Attenuator', 'Controller', 'CV Modulation', 'Quad']",4,30.0,5.0,5.0,0.0,100.0,5567,4.27,15.0,Available,0
287,μJack,Intellijel,"['Utility', 'External']",6,24.0,17.0,17.0,0.0,130.0,5541,4.11,53.0,Discontinued,1
288,Subharmonicon (2020 edition),Moog Music Inc.,"['Filter', 'Frequency Divider', 'Oscillator', 'Synth Voice', 'VCA', 'MIDI']",60,26.0,360.0,0.0,0.0,699.0,5535,4.37,41.0,Available,0
289,TM,2hp,"['Random', 'Sequencer']",2,42.0,23.0,7.0,0.0,98.0,5533,4.04,34.0,Available,1
290,3x VCA,Happy Nerding,"['VCA', 'Mixer']",6,35.0,60.0,60.0,0.0,159.0,5528,4.64,32.0,Available,0
291,E352 Cloud Terrarium,Synthesis Technology,"['LFO', 'Oscillator', 'Digital', 'Dual/Stereo']",26,37.0,65.0,24.0,0.0,838.0,5521,4.68,52.0,Discontinued,0
292,Plasma Drive,Erica Synths,"['Distortion', 'Waveshaper', 'Oscillator']",16,45.0,150.0,50.0,0.0,310.0,5502,4.26,19.0,Available,1
293,Freez,2hp,"['Effect', 'Sampling']",2,42.0,95.0,27.0,0.0,115.0,5464,3.52,25.0,Discontinued,1
294,tanh[3],Instruō,"['Distortion', 'Expression', 'Waveshaper', 'Effect']",4,27.0,20.0,15.0,0.0,96.0,5443,4.41,32.0,Available,1
295,Shifty,Intellijel,"['Sample and Hold', 'Switch', 'Sequencer', 'Multiple', 'Clock Modulator', 'Shift Register']",6,40.0,49.0,4.0,0.0,215.0,5372,4.29,42.0,Available,1
296,DATA (SILVER),Mordax,"['Clock Generator', 'Clock Modulator', 'Dual/Stereo', 'LFO', 'Oscillator', 'Quad', 'Tuner', 'Utility']",16,35.0,250.0,60.0,0.0,366.0,5337,4.64,25.0,Available,1
297,Compare 2,Joranalogue Audio Design,['Comparator'],8,30.0,20.0,15.0,0.0,215.0,5313,4.76,49.0,Available,1
298,Hexmix,Befaco,"['Equalizer', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo', 'External']",28,27.0,106.0,88.0,0.0,475.0,5277,4.38,13.0,Available,0
299,Varigate 8+,Malekko Heavy Industry,"['Clock Generator', 'Quantizer', 'Sequencer']",26,25.0,180.0,39.0,0.0,485.0,5275,4.51,49.0,Discontinued,0
300,Buchla 292t,Tiptop Audio,"['Low Pass Gate', 'Quad', 'Mixer']",16,45.0,87.0,36.0,0.0,315.0,5237,4.0,10.0,Available,0
301,MMF,Steady State Fate,"['Filter', 'Oscillator']",4,25.0,62.0,24.0,0.0,152.0,5222,4.39,31.0,Discontinued,0
302,Abacus,Behringer,"['Attenuator', 'CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'LFO', 'Logic', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,111.0,5202,1.55,200.0,Available,0
303,Delay,2hp,"['Delay', 'Effect']",2,42.0,72.0,28.0,0.0,116.0,5194,3.32,19.0,Available,1
304,Even VCO,Befaco,['Oscillator'],8,45.0,36.0,26.0,0.0,200.0,5194,4.57,44.0,Available,1
305,Spherical Wavetable Navigator,4ms Company,"['Oscillator', 'Digital', 'LFO', 'Synth Voice']",26,25.0,185.0,30.0,0.0,570.0,5185,4.67,36.0,Available,1
306,Buchla 266t,Tiptop Audio,"['CV Modulation', 'Quantizer', 'Random', 'Noise', 'Sample and Hold', 'Slew Limiter']",24,25.0,150.0,100.0,0.0,318.0,5172,4.55,11.0,Available,0
307,100 Grit,Schlappi Engineering,"['Distortion', 'Filter', 'VCA']",14,25.0,55.0,70.0,0.0,234.0,5157,4.82,45.0,Available,1
308,Variable Q VCF Serge modular,Random*Source,"['Filter', 'LFO', 'Oscillator']",14,26.0,52.0,52.0,0.0,349.0,5156,4.63,57.0,Available,0
309,E350 Morphing Terrarium,Synthesis Technology,"['Digital', 'Oscillator', 'LFO']",14,47.0,55.0,25.0,0.0,399.0,5149,4.47,125.0,Discontinued,0
310,Crucible,WMD,"['Drum', 'Resonator']",8,30.0,60.0,17.0,0.0,263.0,5147,4.29,17.0,Available,0
311,Buchla 245t,Tiptop Audio,"['Clock Generator', 'Sequencer', 'Quad']",30,25.0,63.0,28.0,0.0,244.0,5145,4.38,13.0,Available,0
312,Pico Mixer,Erica Synths,['Mixer'],3,35.0,4.0,4.0,0.0,50.0,5137,4.29,7.0,Available,0
313,A-138sV,Doepfer,"['Dual/Stereo', 'Mixer', 'Panning', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,5136,4.68,22.0,Available,0
314,A-183-1,Doepfer,"['Attenuator', 'Dual/Stereo']",4,20.0,78.1,35.6,0.0,40.0,5136,4.03,29.0,Available,0
315,Pico VCF1,Erica Synths,['Filter'],3,35.0,12.0,11.0,0.0,90.0,5135,4.27,11.0,No Info,1
316,MMF,2hp,['Filter'],2,42.0,55.0,55.0,0.0,106.0,5131,3.6,11.0,Available,1
317,DPLPG (Black),MengQiMusic,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'VCA']",2,23.0,78.1,35.6,0.0,54.0,5107,4.68,44.0,Available,1
318,A-143-2,Doepfer,"['Envelope Generator', 'Quad', 'LFO', 'Function Generator']",26,50.0,70.0,50.0,0.0,211.0,5105,4.23,53.0,Available,0
319,uO_C Black & Gold Panel,After Later Audio,"['Digital', 'LFO', 'Quantizer', 'Random', 'Sequencer', 'Utility', 'Envelope Generator']",8,20.0,85.0,10.0,0.0,249.0,5100,4.33,18.0,Available,0
320,Gliss,Bela,"['Controller', 'CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO', 'Oscillator', 'Sequencer', 'Waveshaper']",4,26.0,150.0,30.0,0.0,155.0,5086,4.94,17.0,Available,0
321,Cellz,Cre8audio,"['Controller', 'Dual/Stereo', 'Sequencer']",12,30.0,3.0,2.0,27.0,88.0,5082,3.2,46.0,Available,0
322,HATS808,Tiptop Audio,['Drum'],8,14.0,30.0,25.0,0.0,165.0,5079,3.64,28.0,Available,1
323,Rubicon,Intellijel,"['LFO', 'Oscillator']",18,37.0,107.0,95.0,0.0,435.0,5069,4.63,95.0,Discontinued,0
324,mmMidi,ALM Busy Circuits,"['MIDI', 'Dual/Stereo', 'Clock Generator']",4,27.0,30.0,0.0,0.0,115.0,5064,4.43,14.0,Available,0
