,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
169,MMG,Make Noise,"['Filter', 'Low Pass Gate', 'VCA']",12,24.0,45.0,40.0,0.0,227.0,7835,4.34,106.0,Discontinued,1
170,A-199,Doepfer,"['Effect', 'Reverb']",8,50.0,80.0,10.0,0.0,120.0,7828,4.3,67.0,Available,0
171,A-138s,Doepfer,"['Mixer', 'Panning', 'Dual/Stereo', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,7820,4.5,46.0,Available,0
172,Squid Salmple,ALM Busy Circuits,"['Sampling', 'Drum']",21,38.0,300.0,35.0,,548.0,7815,4.7,43.0,Available,0
173,XOH,Make Noise,"['External', 'Mixer']",6,24.0,40.0,40.0,0.0,99.0,7803,4.79,29.0,Available,1
174,Spectral Multiband Resonant Filter,4ms Company,"['Filter', 'Envelope Follower', 'Digital', 'Oscillator', 'Dual/Stereo']",26,24.0,110.0,28.0,0.0,499.0,7794,4.16,97.0,Available,1
175,VCA (Black Panel),2hp,"['VCA', 'Attenuator', 'Dual/Stereo']",2,42.0,21.0,26.0,0.0,89.0,7789,4.15,20.0,Available,1
176,A-131,Doepfer,['VCA'],8,45.0,20.0,10.0,0.0,70.0,7726,3.74,38.0,Available,0
177,Pip Slope (mk II),ALM Busy Circuits,"['Envelope Generator', 'Function Generator', 'LFO']",4,38.0,30.0,10.0,0.0,128.0,7694,4.43,21.0,Available,1
178,FX AID,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb']",4,40.0,80.0,30.0,,199.0,7659,4.56,36.0,Available,0
179,SYSTEM 100 182 ANALOG SEQUENCER,Behringer,['Sequencer'],16,43.0,30.0,30.0,0.0,89.0,7604,3.44,25.0,Available,0
180,Nautilus,Qu-Bit Electronix,"['Delay', 'Digital', 'Dual/Stereo', 'Effect']",14,22.0,151.0,15.0,0.0,359.0,7556,4.71,34.0,Available,1
181,Audio Interface II,Intellijel,"['Attenuator', 'External', 'Utility']",10,44.0,120.0,50.0,0.0,285.0,7495,4.61,51.0,Discontinued,1
182,Black Wavetable VCO,Erica Synths,['Oscillator'],12,25.0,45.0,20.0,0.0,280.0,7486,4.43,46.0,Discontinued,1
183,BD808,Tiptop Audio,['Drum'],4,14.0,13.0,6.0,0.0,99.0,7473,3.92,61.0,Available,1
184,Pingable Envelope Generator,4ms Company,"['Dual/Stereo', 'Envelope Generator', 'Clock Generator', 'Clock Modulator', 'LFO', 'Function Generator']",20,26.0,105.0,35.0,0.0,311.0,7461,4.39,112.0,Available,1
185,Blinds,Mutable instruments,"['Mixer', 'Ring Modulator', 'Utility', 'VCA', 'Quad', 'Polarizer', 'Attenuator']",12,10.0,90.0,90.0,0.0,169.0,7434,4.45,47.0,Discontinued,1
186,MSCL (Black Panel),WMD,"['Dual/Stereo', 'Dynamics', 'Effect']",4,39.0,50.0,50.0,0.0,251.0,7426,4.69,26.0,Available,0
187,Rample,Squarp Instruments,"['Sampling', 'Drum', 'MIDI']",14,25.0,190.0,40.0,0.0,368.0,7416,4.42,36.0,Available,0
188,Chainsaw,Acid Rain Technology,"['Digital', 'Dual/Stereo', 'Oscillator']",4,35.0,110.0,10.0,0.0,242.0,7417,4.73,33.0,Available,1
189,SYSTEM 100 130 DUAL VCA,Behringer,"['VCA', 'Dual/Stereo', 'Mixer']",16,44.0,30.0,20.0,0.0,74.0,7400,3.5,16.0,Available,0
190,Link 2,Joranalogue Audio Design,['Multiple'],2,40.0,20.0,20.0,0.0,80.0,7378,4.74,19.0,Available,1
191,Tides (2014 version),Mutable instruments,"['Envelope Generator', 'Clock Generator', 'Digital', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",14,20.0,55.0,5.0,0.0,229.0,7349,4.41,120.0,Discontinued,1
192,321,Frap Tools,"['Attenuator', 'CV Modulation', 'Mixer', 'Polarizer', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,7349,4.68,65.0,Available,1
193,Buchla 281t,Tiptop Audio,"['Envelope Generator', 'Logic', 'Quad', 'Function Generator', 'LFO']",28,33.0,160.0,55.0,0.0,209.0,7335,4.73,22.0,Available,0
194,Ensemble Oscillator,4ms Company,"['Digital', 'Oscillator']",16,25.0,114.0,45.0,0.0,328.0,7304,4.54,59.0,Available,0
195,A-138n,Doepfer,"['Mixer', 'Quad']",4,30.0,10.0,10.0,0.0,50.0,7300,4.35,20.0,Available,0
196,Euclidean Circles v2,vpme.de,"['Sequencer', 'Frequency Divider', 'Random', 'Utility']",10,25.0,0.0,0.0,70.0,265.0,7290,4.76,62.0,Available,1
197,A-100B4,Doepfer,['Blank Panel'],4,,,,,3.0,7282,4.36,11.0,Available,0
198,Maestro,Acid Rain Technology,"['Clock Generator', 'Clock Modulator', 'Controller', 'CV Modulation', 'Envelope Generator', 'LFO', 'Random', 'Sequencer']",20,25.0,65.0,18.0,0.0,369.0,7268,4.72,36.0,Available,1
199,Pico OUT,Erica Synths,"['External', 'Utility']",3,35.0,20.0,7.0,0.0,80.0,7260,4.29,24.0,,1
200,Braids (old version),Mutable instruments,"['Oscillator', 'Digital', 'Drum']",16,20.0,15.0,15.0,85.0,349.0,7236,4.56,165.0,Discontinued,1
201,Cs-L,Instruō,"['LFO', 'Oscillator', 'Ring Modulator', 'Waveshaper', 'VCA']",26,42.0,200.0,80.0,,510.0,7217,4.66,64.0,Available,1
202,O/A/x2,ALM Busy Circuits,"['Attenuator', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Utility']",4,32.0,50.0,50.0,,95.0,7214,4.24,29.0,Available,0
203,SYSTEM 100 110 VCO/VCF/VCA,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'VCA']",16,46.0,80.0,50.0,0.0,97.0,7191,3.56,25.0,Available,0
204,Harmonaig,Instruō,"['Quantizer', 'Controller', 'Quad']",18,27.0,130.0,25.0,,300.0,7191,4.52,44.0,Available,1
205,VOLTERA,WMD,"['Expander', 'Sequencer']",4,45.0,60.0,15.0,0.0,268.0,7150,4.57,7.0,Available,0
206,Steppy,Intellijel,"['Clock Modulator', 'Digital', 'Quad', 'Sequencer']",8,25.0,15.0,0.0,0.0,213.0,7136,4.67,36.0,Available,1
207,Disting mk3,Expert Sleepers,"['Delay', 'Effect', 'LFO', 'Oscillator', 'Quantizer', 'Sample and Hold', 'Utility', 'Waveshaper']",4,42.0,50.0,20.0,0.0,190.0,7089,4.27,96.0,Discontinued,0
208,3x MIA,Happy Nerding,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'Multiple']",6,35.0,80.0,80.0,0.0,99.0,7022,4.69,55.0,Available,0
209,µMIDI,Intellijel,"['Clock Generator', 'MIDI']",6,40.0,47.0,3.0,0.0,204.0,7005,4.49,41.0,,1
210,Varigate 4+,Malekko Heavy Industry,['Sequencer'],12,26.0,90.0,13.0,0.0,312.0,7002,4.31,39.0,Available,0
211,A-185-2,Doepfer,"['Multiple', 'Attenuator', 'Mixer', 'Utility', 'Controller', 'Switch']",6,50.0,10.0,10.0,0.0,75.0,6986,4.41,58.0,Available,0
212,μFold II/uFold II,Intellijel,['Waveshaper'],6,29.0,28.0,27.0,0.0,159.0,6977,4.28,89.0,Discontinued,0
213,MCO,ALM Busy Circuits,"['Digital', 'Noise', 'Oscillator']",6,32.0,40.0,15.0,,178.0,6961,4.38,21.0,Available,0
214,Lapsus Os (Black),Noise Engineering,"['Attenuator', 'Controller', 'Multiple', 'Utility']",10,26.0,60.0,50.0,0.0,234.0,6940,4.74,19.0,Available,1
215,CP3A-M Mixer,Behringer,"['CV Modulation', 'Mixer', 'Multiple']",14,35.0,30.0,30.0,0.0,59.0,6928,3.5,14.0,Available,0
216,A-182-1,Doepfer,"['Multiple', 'Switch']",6,20.0,,,,54.0,6919,4.14,35.0,Available,0
217,Mix,Manhattan Analog,"['Mixer', 'TrueGrid']",4,33.0,13.0,13.0,0.0,99.0,6901,4.35,57.0,Available,0
218,Milky Way (black),Endorphin.es,"['Dual/Stereo', 'Effect', 'VCA', 'Delay', 'Digital', 'Distortion', 'Panning', 'Reverb']",6,26.0,120.0,15.0,0.0,199.0,6880,3.57,30.0,Available,1
219,A-100B8,Doepfer,['Blank Panel'],8,,,,,4.0,6824,4.67,9.0,Available,0
220,Black Hole DSP2,Erica Synths,"['CV Modulation', 'Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb']",16,35.0,170.0,56.0,0.0,309.0,6816,4.0,28.0,Available,1
221,A-180-3,Doepfer,"['Multiple', 'Dual/Stereo']",4,20.0,20.0,20.0,0.0,49.0,6795,4.29,34.0,Available,0
222,Akemie's Taiko,ALM Busy Circuits,"['Drum', 'Synth Voice', 'Digital']",18,32.0,70.0,30.0,,338.0,6766,4.43,44.0,Available,0
223,A-110-1,Doepfer,['Oscillator'],10,55.0,90.0,20.0,0.0,155.0,6753,4.17,35.0,Available,0
224,A-100B2v,Doepfer,['Blank Panel'],2,,,,,3.0,6737,4.5,4.0,Available,0
225,A-120,Doepfer,"['Filter', 'TrueGrid']",8,50.0,30.0,20.0,0.0,109.0,6704,3.96,46.0,Available,0
226,Mutant Brain,Hexinverter Électronique,"['Clock Generator', 'CV Modulation', 'MIDI', 'Utility']",8,38.0,19.0,4.0,0.0,151.0,6682,4.56,39.0,Available,1
227,Pexp-1,ALM Busy Circuits,"['Expander', 'Digital']",4,38.0,25.0,0.0,0.0,105.0,6679,4.56,16.0,Available,0
228,A-140-2,Doepfer,"['Dual/Stereo', 'Envelope Generator']",8,40.0,50.0,40.0,0.0,140.0,6656,4.6,25.0,Available,0
229,A-156,Doepfer,"['Dual/Stereo', 'Quantizer']",8,55.0,50.0,10.0,0.0,115.0,6651,3.98,65.0,Available,0
230,Verb,2hp,"['Dual/Stereo', 'Effect', 'Reverb']",2,42.0,81.0,28.0,0.0,134.0,6634,3.79,39.0,Available,1
231,Fold 6,Joranalogue Audio Design,['Waveshaper'],4,35.0,40.0,40.0,0.0,175.0,6590,4.68,38.0,Available,1
232,A-180-2v,Doepfer,"['Multiple', 'Dual/Stereo']",2,,,,,39.0,6583,4.48,23.0,Available,0
233,Odessa,Xaoc Devices,"['Oscillator', 'Synth Voice']",24,32.0,110.0,80.0,0.0,490.0,6575,4.72,50.0,,1
234,Pico INPUT,Erica Synths,"['External', 'Utility']",3,35.0,18.0,8.0,0.0,60.0,6535,4.23,26.0,,1
235,Eloquencer,Winter Modular,['Sequencer'],38,35.0,170.0,50.0,0.0,550.0,6516,4.48,61.0,Available,1
236,Loquelic Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,6460,4.55,84.0,Available,1
237,Dual Dagger,Shakmat,"['Filter', 'Dual/Stereo']",6,29.0,65.0,80.0,,249.0,6448,4.69,49.0,Available,1
238,Telharmonic,Make Noise,"['Oscillator', 'Digital', 'Synth Voice', 'Noise']",14,30.0,139.0,10.0,0.0,314.0,6445,4.37,92.0,Discontinued,1
239,HATS909,Tiptop Audio,['Drum'],8,36.0,33.0,22.0,0.0,190.0,6424,4.17,30.0,Available,1
240,Dual FX,Erica Synths,"['Effect', 'Dual/Stereo']",10,45.0,118.0,61.0,0.0,260.0,6424,4.21,19.0,,1
241,Mult (Black Panel),2hp,['Multiple'],2,15.0,,,,31.0,6409,3.62,8.0,Available,1
242,LS1lightstrip,Soundmachines,['Controller'],4,32.0,100.0,7.0,0.0,80.0,6379,4.45,38.0,Available,0
243,A-145-4,Doepfer,"['LFO', 'Quad', 'Clock Generator']",4,30.0,30.0,30.0,0.0,80.0,6328,4.5,34.0,Available,0
244,QD - Quad Drum Voice,vpme.de,"['Quad', 'Drum', 'Sampling']",22,20.0,120.0,10.0,0.0,360.0,6265,4.72,57.0,Available,1
245,JUST FRIENDS,Mannequins,"['Function Generator', 'Utility', 'Envelope Generator', 'LFO', 'Oscillator', 'Waveshaper']",14,30.0,153.0,34.0,0.0,420.0,6254,4.71,76.0,,1
246,Complex Oscillator,Verbos Electronics,"['Oscillator', 'Dual/Stereo', 'Waveshaper']",32,26.0,70.0,50.0,0.0,649.0,6242,4.58,62.0,Available,0
247,921,Behringer,"['LFO', 'Oscillator']",14,45.0,50.0,50.0,0.0,111.0,6220,3.55,29.0,Available,0
248,SEQUENTIAL CONTROLLER 960,Behringer,"['Clock Generator', 'Controller', 'Sequencer']",56,47.0,100.0,50.0,0.0,149.0,6203,3.63,30.0,Available,0
249,Outs,Intellijel,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",6,35.0,37.0,29.0,,133.0,6203,4.71,28.0,Available,1
250,Drum2,Erica Synths,['Drum'],3,35.0,28.0,5.0,,120.0,6155,4.28,18.0,,1
251,Nin,Xaoc Devices,['Expander'],3,20.0,,,,55.0,6142,4.63,19.0,Available,1
252,Beast's Chalkboard,ALM Busy Circuits,"['Utility', 'Multiple']",6,22.0,30.0,30.0,0.0,129.0,6108,4.05,41.0,Available,0
253,Oscillator,Pittsburgh Modular,"['Oscillator', 'LFO', 'TrueGrid']",8,35.0,30.0,30.0,0.0,225.0,6077,4.09,45.0,Discontinued,0
254,Nebulae v2,Qu-Bit Electronix,"['Sampling', 'Digital', 'Dual/Stereo', 'Looper']",20,,318.0,7.0,,450.0,6060,4.42,57.0,Available,1
255,Phonogene,Make Noise,['Sampling'],20,30.0,70.0,40.0,0.0,500.0,6059,4.38,93.0,Discontinued,1
256,SYSTEM 100 305 EQ/MIXER/OUTPUT,Behringer,"['Equalizer', 'Mixer', 'Panning', 'Tuner', 'External']",24,53.0,120.0,100.0,0.0,86.0,6043,2.95,20.0,Available,0
257,A-138m,Doepfer,"['Attenuator', 'Mixer', 'Quad']",20,20.0,30.0,30.0,0.0,140.0,6041,4.47,45.0,Available,0
258,Blades,Mutable instruments,"['Distortion', 'Dual/Stereo', 'Filter', 'Oscillator', 'Waveshaper']",18,25.0,150.0,140.0,,299.0,6030,4.71,42.0,Discontinued,1
259,ES-3 mk4,Expert Sleepers,"['Controller', 'External']",8,50.0,148.0,18.0,0.0,199.0,5999,4.75,28.0,Available,0
260,Viol Ruina,Noise Engineering,"['Distortion', 'Envelope Follower', 'Filter']",4,26.0,40.0,35.0,0.0,179.0,5993,4.48,21.0,Available,1
261,Generate 3,Joranalogue Audio Design,['Oscillator'],12,30.0,130.0,115.0,0.0,385.0,5986,4.69,70.0,Available,1
262,Black Sequencer,Erica Synths,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'MIDI', 'Sequencer']",42,25.0,148.0,20.0,,510.0,5981,4.67,48.0,,1
263,SD808,Tiptop Audio,['Drum'],4,36.0,18.0,16.0,0.0,125.0,5969,3.63,41.0,Available,1
264,OSCILLATOR MODULE 1004,Behringer,"['LFO', 'Oscillator']",16,46.0,60.0,50.0,,89.0,5968,2.76,21.0,Available,0
265,Natural Gate,Rabid Elephant,['Low Pass Gate'],12,38.0,80.0,80.0,0.0,355.0,5961,4.67,43.0,Available,1
266,333,Frap Tools,"['Attenuator', 'Mixer', 'Multiple', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,5954,4.71,62.0,Available,1
267,Frames,Mutable instruments,"['Attenuator', 'CV Modulation', 'Mixer', 'VCA', 'Panning', 'Quad', 'Sequencer']",18,20.0,90.0,30.0,0.0,299.0,5951,4.27,73.0,Discontinued,1
268,Bitbox 2.0,1010 Music,['Sampling'],26,25.0,350.0,0.0,0.0,535.0,5936,4.41,41.0,Available,1
269,Triatt,Intellijel,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'CV Modulation']",6,24.0,16.0,14.0,0.0,95.0,5917,4.43,65.0,Discontinued,1
270,µVCF,Intellijel,"['Filter', 'Oscillator']",6,21.0,26.0,27.0,0.0,165.0,5909,4.25,52.0,Available,0
271,Panharmonium,Rossum Electro-Music,"['Digital', 'Oscillator', 'Clock Generator', 'Pitch Shifter ', 'Effect', 'Dual/Stereo']",26,25.0,140.0,30.0,0.0,540.0,5908,4.23,26.0,Available,0
272,Manis Iteritas (Black),Noise Engineering,"['Digital', 'Oscillator']",10,28.0,80.0,5.0,90.0,359.0,5899,4.86,21.0,Discontinued,1
273,A-130-8,Doepfer,"['Mixer', 'Quad', 'VCA']",6,40.0,50.0,50.0,0.0,108.0,5852,4.83,24.0,Available,0
274,Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'LFO', 'Quantizer']",8,32.0,50.0,1.0,0.0,248.0,5853,4.88,8.0,,0
275,Triplatt,Intellijel,"['Attenuator', 'Controller', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Switch', 'Utility']",6,21.0,49.0,25.0,,97.0,5850,4.45,29.0,Available,1
276,FX AID XL,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb', 'Dual/Stereo']",6,45.0,80.0,30.0,,239.0,5849,4.47,38.0,Available,0
277,Javelin,WMD,"['CV Modulation', 'Envelope Generator', 'LFO', 'VCA']",6,38.0,98.0,63.0,0.0,238.0,5848,4.22,9.0,Available,0
278,Pico RND,Erica Synths,"['LFO', 'Noise', 'Random']",3,35.0,28.0,15.0,0.0,80.0,5839,4.3,27.0,,1
279,Muxlicer,Befaco,"['Sequencer', 'Switch', 'Clock Generator']",16,23.0,50.0,5.0,0.0,200.0,5819,4.31,45.0,Available,1
280,XPO,Make Noise,"['Oscillator', 'Dual/Stereo']",18,45.0,145.0,135.0,0.0,458.0,5789,4.5,16.0,Available,0
281,MATHS,Make Noise,['Function Generator'],20,24.0,60.0,60.0,0.0,325.0,5771,4.6,98.0,Discontinued,0
282,Hermod (Black Panel),Squarp Instruments,"['CV Modulation', 'External', 'LFO', 'MIDI', 'Quantizer', 'Sequencer']",26,30.0,310.0,30.0,0.0,459.0,5770,4.41,32.0,Available,0
283,Instrument Interface v2,Befaco,"['Envelope Generator', 'PreAmp', 'External']",8,30.0,90.0,41.0,0.0,250.0,5722,4.4,10.0,Available,1
284,Model D,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'MIDI']",70,30.0,583.0,0.0,0.0,299.0,5722,4.17,64.0,Available,0
285,Streams,Mutable instruments,"['Dual/Stereo', 'Dynamics', 'Envelope Follower', 'Envelope Generator', 'VCA']",12,,100.0,30.0,0.0,229.0,5716,4.2,61.0,Discontinued,1
286,Wogglebug,Make Noise,"['Random', 'Ring Modulator', 'Sample and Hold']",14,24.0,50.0,40.0,0.0,250.0,5715,4.41,94.0,Discontinued,0
287,Chord v2,Qu-Bit Electronix,"['Digital', 'Oscillator', 'Quad']",14,23.0,122.0,25.0,0.0,314.0,5714,4.14,29.0,Available,1
288,Prism,Qu-Bit Electronix,"['Delay', 'Digital', 'Effect', 'Filter']",12,22.0,90.0,10.0,0.0,269.0,5710,4.0,45.0,Available,1
289,uZeus,Tiptop Audio,['Power'],4,36.0,,,,98.0,5703,4.83,12.0,Available,0
290,ochd expander,DivKid,"['CV Modulation', 'Expander', 'Logic', 'Random', 'Utility']",4,32.0,5.0,5.0,0.0,110.0,5703,4.86,28.0,Available,1
291,Morpheus,Rossum Electro-Music,"['Filter', 'Sequencer', 'Dual/Stereo', 'Effect']",18,25.0,135.0,25.0,0.0,649.0,5701,4.26,43.0,Available,0
292,AA.1,Strymon,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",4,38.0,10.0,10.0,0.0,149.0,5664,4.67,18.0,Available,0
293,Lúbadh expander,Instruō,"['Sampling', 'Expander']",2,38.0,,,,,5625,4.86,7.0,Available,0
294,Morgasmatron,Intellijel,"['Distortion', 'Dual/Stereo', 'Filter', 'Ring Modulator']",20,38.0,113.0,102.0,0.0,350.0,5595,4.7,44.0,Available,1
295,4tten,WMD,"['Attenuator', 'Controller', 'CV Modulation', 'Quad']",4,30.0,5.0,5.0,0.0,100.0,5589,4.27,15.0,Available,0
296,Bifold,Intellijel,"['Waveshaper', 'Distortion', 'Panning', 'Ring Modulator']",8,38.0,94.0,94.0,0.0,245.0,5584,4.74,35.0,Available,1
297,μJack,Intellijel,"['Utility', 'External']",6,24.0,17.0,17.0,0.0,130.0,5533,4.11,53.0,Discontinued,1
298,Performance Buffered Mult,Malekko Heavy Industry,"['Multiple', 'Dual/Stereo']",2,15.0,20.0,20.0,0.0,85.0,5533,4.73,22.0,Available,0
299,Subharmonicon (2020 edition),Moog Music Inc.,"['Filter', 'Frequency Divider', 'Oscillator', 'Synth Voice', 'VCA', 'MIDI']",60,26.0,360.0,0.0,0.0,699.0,5534,4.37,41.0,Available,0
300,Turing Machine Mk II,Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,38.0,40.0,0.0,0.0,91.0,5515,4.56,54.0,Available,0
301,Plasma Drive,Erica Synths,"['Distortion', 'Waveshaper', 'Oscillator']",16,45.0,150.0,50.0,,310.0,5499,4.26,19.0,Available,1
302,Erbe-Verb (white knobs),Make Noise,"['Digital', 'Effect', 'Reverb']",20,30.0,149.0,15.0,0.0,538.0,5485,4.2,25.0,Available,0
303,tanh[3],Instruō,"['Distortion', 'Expression', 'Waveshaper', 'Effect']",4,27.0,20.0,15.0,0.0,96.0,5475,4.41,32.0,Available,1
304,Buff ( Black Panel),2hp,"['Multiple', 'Utility']",2,42.0,16.0,16.0,0.0,71.0,5442,3.64,11.0,Available,1
305,Grey+Pink Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Digital', 'LFO', 'Random', 'Sequencer']",8,32.0,50.0,1.0,0.0,254.0,5429,4.91,11.0,Discontinued,0
306,Pamela's Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Sequencer']",8,22.0,80.0,80.0,0.0,249.0,5422,4.48,95.0,Discontinued,0
307,3x MIA - black,Happy Nerding,"['Attenuator', 'Mixer', 'Polarizer']",6,35.0,80.0,80.0,0.0,88.0,5412,4.74,46.0,Available,0
308,ADSR,2hp,['Envelope Generator'],2,45.0,24.0,7.0,0.0,98.0,5395,3.9,10.0,Available,1
309,Shifty,Intellijel,"['Sample and Hold', 'Switch', 'Sequencer', 'Multiple', 'Clock Modulator', 'Shift Register']",6,40.0,49.0,4.0,0.0,215.0,5384,4.29,42.0,Available,1
310,DATA (SILVER),Mordax,"['Clock Generator', 'Clock Modulator', 'Dual/Stereo', 'LFO', 'Oscillator', 'Quad', 'Tuner', 'Utility']",16,35.0,250.0,60.0,0.0,366.0,5366,4.64,25.0,Available,1
311,Compare 2,Joranalogue Audio Design,['Comparator'],8,30.0,20.0,15.0,0.0,215.0,5347,4.76,50.0,Available,1
312,Maths,Make Noise,"['Envelope Generator', 'Envelope Follower', 'LFO', 'Mixer', 'Slew Limiter', 'Function Generator', 'Clock Generator', 'CV Modulation']",20,24.0,60.0,50.0,0.0,245.0,5339,4.49,83.0,Discontinued,0
313,Abacus,Behringer,"['Attenuator', 'CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'LFO', 'Logic', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,111.0,5332,1.55,201.0,Available,0
314,Radio Music,Music Thing Modular,['Sampling'],4,40.0,75.0,8.0,0.0,103.0,5323,4.37,62.0,Available,0
315,Buchla 292t,Tiptop Audio,"['Low Pass Gate', 'Quad', 'Mixer']",16,45.0,87.0,36.0,,315.0,5308,4.0,10.0,Available,0
316,Hexmix,Befaco,"['Equalizer', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo', 'External']",28,27.0,106.0,88.0,0.0,475.0,5302,4.38,13.0,Available,0
317,Varigate 8+,Malekko Heavy Industry,"['Clock Generator', 'Quantizer', 'Sequencer']",26,25.0,180.0,39.0,0.0,485.0,5269,4.51,49.0,Discontinued,0
318,MMF,Steady State Fate,"['Filter', 'Oscillator']",4,25.0,62.0,24.0,0.0,152.0,5213,4.39,31.0,Discontinued,0
319,Even VCO,Befaco,['Oscillator'],8,45.0,36.0,26.0,0.0,200.0,5200,4.57,44.0,Available,1
320,Buchla 266t,Tiptop Audio,"['CV Modulation', 'Quantizer', 'Random', 'Noise', 'Sample and Hold', 'Slew Limiter']",24,25.0,150.0,100.0,0.0,318.0,5203,4.55,11.0,Available,0
321,Pico Mixer,Erica Synths,['Mixer'],3,35.0,4.0,4.0,,50.0,5186,4.29,7.0,Available,0
322,Buchla 245t,Tiptop Audio,"['Clock Generator', 'Sequencer', 'Quad']",30,25.0,63.0,28.0,,244.0,5183,4.38,13.0,Available,0
323,Spherical Wavetable Navigator,4ms Company,"['Oscillator', 'Digital', 'LFO', 'Synth Voice']",26,25.0,185.0,30.0,0.0,570.0,5180,4.67,36.0,Available,1
324,Variable Q VCF Serge modular,Random*Source,"['Filter', 'LFO', 'Oscillator']",14,26.0,52.0,52.0,0.0,349.0,5165,4.64,58.0,Available,0
325,Pico VCF1,Erica Synths,['Filter'],3,35.0,12.0,11.0,0.0,90.0,5161,4.27,11.0,,1
326,Crucible,WMD,"['Drum', 'Resonator']",8,30.0,60.0,17.0,0.0,263.0,5157,4.29,17.0,Available,0
327,E350 Morphing Terrarium,Synthesis Technology,"['Digital', 'Oscillator', 'LFO']",14,47.0,55.0,25.0,0.0,399.0,5155,4.47,125.0,Discontinued,0
328,A-138sV,Doepfer,"['Dual/Stereo', 'Mixer', 'Panning', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,5152,4.68,22.0,Available,0
329,uO_C Black & Gold Panel,After Later Audio,"['Digital', 'LFO', 'Quantizer', 'Random', 'Sequencer', 'Utility', 'Envelope Generator']",8,20.0,85.0,10.0,0.0,249.0,5127,4.33,18.0,Available,0
330,Gliss,Bela,"['Controller', 'CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO', 'Oscillator', 'Sequencer', 'Waveshaper']",4,26.0,150.0,30.0,0.0,155.0,5127,4.94,18.0,Available,0
331,DPLPG (Black),MengQiMusic,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'VCA']",2,23.0,,,,54.0,5121,4.68,44.0,Available,1
332,A-143-2,Doepfer,"['Envelope Generator', 'Quad', 'LFO', 'Function Generator']",26,50.0,70.0,50.0,0.0,211.0,5115,4.23,53.0,Available,0
333,Erbe-Verb (black panel),Make Noise,"['Digital', 'Effect', 'Reverb']",20,30.0,149.0,15.0,,549.0,5116,4.53,17.0,,0
334,A-183-1,Doepfer,"['Attenuator', 'Dual/Stereo']",4,20.0,,,,40.0,5108,4.03,29.0,Available,0
335,crow,Monome,"['Digital', 'Expander', 'Utility', 'External']",2,41.0,60.0,15.0,0.0,254.0,5101,4.76,17.0,Available,0
336,uO_C,CalSynth,"['Digital', 'Envelope Generator', 'LFO', 'Quantizer', 'Sequencer', 'Tuner', 'Utility']",8,25.0,85.0,10.0,,203.0,5101,4.82,17.0,Available,0
337,Cellz,Cre8audio,"['Controller', 'Dual/Stereo', 'Sequencer']",12,30.0,3.0,2.0,27.0,88.0,5096,3.2,46.0,Available,0
338,mmMidi,ALM Busy Circuits,"['MIDI', 'Dual/Stereo', 'Clock Generator']",4,27.0,30.0,0.0,,115.0,5096,4.43,14.0,Available,0
339,Turing Machine Mk II,Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,38.0,40.0,0.0,0.0,150.0,5085,4.61,28.0,Available,0
340,HATS808,Tiptop Audio,['Drum'],8,14.0,30.0,25.0,0.0,165.0,5081,3.64,28.0,Available,1
341,904A,Behringer,['Filter'],8,38.0,65.0,50.0,0.0,95.0,5062,2.82,17.0,Available,0
342,Rubicon,Intellijel,"['LFO', 'Oscillator']",18,37.0,107.0,95.0,0.0,435.0,5059,4.63,95.0,Discontinued,0
343,Serge Resonant Equalizer (EQ),Random*Source,"['Equalizer', 'Filter']",18,38.0,100.0,100.0,0.0,375.0,5041,4.73,60.0,Available,0
