,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
1287,BITRAZER,Roland,"['Digital', 'Distortion', 'Effect', 'Filter', 'Function Generator', 'MIDI', 'Waveshaper']",21,59.0,450.0,0.0,0.0,299.0,1388,4.26,19.0,Discontinued,0
1288,MMF-6,Cwejman,['Filter'],14,25.0,50.0,50.0,0.0,640.0,1387,4.34,20.0,,0
1289,ADDAC112 Jacks,ADDAC System,"['Expander', 'Digital', 'Sampling']",13,45.0,,,,,1387,5.0,1.0,Available,0
1290,Arcadian Rhythms,Synthrotek,"['Utility', 'Controller', 'Switch']",6,35.0,123.0,0.0,0.0,50.0,1386,4.06,17.0,Available,1
1291,ADDAC506,ADDAC System,"['Envelope Follower', 'Envelope Generator', 'Function Generator', 'Quad', 'Random', 'Slew Limiter']",20,,200.0,150.0,0.0,340.0,1385,4.14,7.0,Available,0
1292,Gemini 2412 Dual SVF black,AJH Synth,"['Filter', 'Dual/Stereo']",28,24.0,50.0,45.0,0.0,400.0,1385,4.55,20.0,Available,0
1293,Nse,2hp,['Noise'],2,42.0,35.0,16.0,0.0,134.0,1385,3.16,6.0,Available,1
1294,Mob of Emus,Rossum Electro-Music,"['Envelope Generator', 'LFO', 'Oscillator', 'Quantizer', 'Sample and Hold', 'CV Modulation', 'Digital', 'Random']",16,25.0,140.0,30.0,0.0,429.0,1384,4.67,12.0,Available,0
1295,Super Power,Synthrotek,['Power'],4,46.0,,,,199.0,1384,4.44,16.0,Discontinued,1
1296,Hendrikson,Bastl Instruments,['External'],5,45.0,40.0,35.0,0.0,109.0,1384,4.0,1.0,Discontinued,0
1297,Mutable Instruments Clouds (Grayscale panel),Grayscale,"['Delay', 'Digital', 'Effect', 'Pitch Shifter ', 'Sampling']",18,25.0,120.0,10.0,0.0,299.0,1383,4.62,16.0,,1
1298,"Pique 1.1, 4HP Peaks with optional CV control",Michigan Synth Works,"['Drum', 'Dual/Stereo', 'Envelope Generator', 'LFO']",4,25.0,70.0,20.0,0.0,139.0,1382,5.0,2.0,Available,0
1299,Airstreamer,Endorphin.es,"['Envelope Generator', 'LFO', 'Oscillator', 'CV Modulation', 'Envelope Follower', 'Function Generator', 'Sample and Hold', 'Slew Limiter']",6,30.0,60.0,15.0,0.0,169.0,1382,3.5,8.0,Available,1
1300,cuïr,Instruō,['External'],4,30.0,30.0,30.0,,249.0,1380,3.5,6.0,Available,0
1301,K-2,Behringer,['Synth Voice'],80,35.0,1000.0,,,319.0,1380,2.25,18.0,Available,0
1302,Pivot 2,Joranalogue Audio Design,"['VCA', 'Mixer', 'Switch', 'Utility']",4,40.0,60.0,60.0,0.0,175.0,1380,4.5,8.0,Available,1
1303,MX-4S,Cwejman,"['Mixer', 'Panning', 'Quad', 'Dual/Stereo']",20,40.0,40.0,40.0,0.0,699.0,1377,4.67,18.0,Available,0
1304,Ciao!,Bastl Instruments,"['External', 'Mixer', 'Utility']",5,55.0,40.0,40.0,,109.0,1373,4.54,8.0,,0
1305,Titan,Eowave,['Oscillator'],5,26.0,8.0,6.0,0.0,119.0,1372,4.14,14.0,Available,0
1306,IDUM,Mystic Circuits,"['Clock Modulator', 'Effect', 'Frequency Divider', 'Looper', 'Quad', 'Random']",10,29.0,50.0,50.0,0.0,266.0,1372,4.75,20.0,Available,1
1307,NOISE,Malekko Heavy Industry,"['Noise', 'Random']",3,34.0,20.0,,0.0,125.0,1372,4.58,12.0,Available,0
1308,SIG+ 4 Track Stochastic Inspiration Generator,Stochastic Instruments,"['Clock Generator', 'Controller', 'CV Modulation', 'Envelope Generator', 'Oscillator', 'Random', 'Sequencer']",22,32.0,65.0,0.0,0.0,465.0,1371,4.85,13.0,Available,1
1309,Confundo Funkitus,Noise Engineering,"['Switch', 'Mixer', 'CV Modulation', 'Quad', 'Logic']",12,26.0,20.0,11.0,20.0,234.0,1370,4.66,10.0,Discontinued,1
1310,DROID X7 Expander,Der Mann mit der Maschine,"['MIDI', 'Expander']",4,23.0,94.0,0.0,0.0,228.0,1368,4.71,35.0,Available,1
1311,ROW POWER 25,4ms Company,['Power'],4,26.0,,,,92.0,1366,5.0,1.0,Available,0
1312,Neutron Flux,Supercritical Synthesizers,"['Distortion', 'Dual/Stereo', 'Filter', 'PreAmp', 'Waveshaper']",12,25.0,150.0,120.0,0.0,495.0,1364,4.75,12.0,Available,1
1313,ES-6 mk3,Expert Sleepers,"['Expander', 'External', 'Utility']",4,50.0,182.0,53.0,0.0,179.0,1363,5.0,1.0,Available,0
1314,Sonic XV Diode Ladder Filter,AJH Synth,"['Filter', 'Waveshaper']",14,24.0,70.0,55.0,0.0,326.0,1361,4.28,19.0,Available,0
1315,Preset,Polyend,"['Controller', 'CV Modulation', 'Digital', 'Quantizer', 'Sequencer']",22,24.0,170.0,11.0,0.0,356.0,1360,4.57,7.0,Discontinued,0
1316,NUTONE,Plankton Electronics,"['Distortion', 'VCA', 'Dual/Stereo']",8,34.0,55.0,17.0,0.0,220.0,1359,4.58,12.0,Available,1
1317,A-138bV,Doepfer,"['Attenuator', 'Mixer', 'Quad']",8,35.0,10.0,10.0,0.0,69.0,1359,3.92,12.0,Available,0
1318,μClouds,Instruō,"['Delay', 'Digital', 'Effect', 'Reverb', 'Dual/Stereo', 'Sampling']",8,25.0,110.0,10.0,0.0,295.0,1357,4.33,15.0,Discontinued,0
1319,Pole-Zero,Steady State Fate,"['Filter', 'VCA', 'Distortion']",6,25.0,20.0,20.0,0.0,219.0,1356,4.47,15.0,Discontinued,1
1320,LFO2 (Mk. II),Pittsburgh Modular,"['Dual/Stereo', 'LFO']",6,35.0,25.0,25.0,0.0,89.0,1355,3.65,17.0,Discontinued,0
1321,Quadrantid Swarm,Eowave,"['Reverb', 'Synth Voice', 'Digital', 'Oscillator', 'Filter', 'MIDI', 'Sequencer', 'LFO']",41,28.0,170.0,70.0,0.0,549.0,1354,4.72,25.0,Available,0
1322,A-142-2,Doepfer,"['Dual/Stereo', 'Envelope Generator', 'VCA']",8,45.0,60.0,60.0,,150.0,1353,4.71,7.0,Available,0
1323,uPlaits,Warped Circuits,"['Drum', 'Oscillator', 'Digital']",8,,50.0,5.0,0.0,,1352,3.0,12.0,Available,0
1324,Ripples (PCB Panel),Oscillosaurus,"['Filter', 'VCA']",8,15.0,35.0,35.0,0.0,169.0,1352,4.6,5.0,,0
1325,Knit Rider,Bastl Instruments,"['Sequencer', 'Clock Generator']",16,35.0,35.0,0.0,0.0,278.0,1348,,22.0,,1
1326,Mutant BD9,Hexinverter Électronique,"['Drum', 'Synth Voice']",13,30.0,50.0,50.0,0.0,222.0,1347,4.1,10.0,Available,1
1327,Atten/Mixer,Hikari Instruments,"['Attenuator', 'Mixer']",8,27.0,10.0,10.0,0.0,135.0,1347,4.4,10.0,Available,0
1328,Pico LFO/S&H,Erica Synths,"['Clock Generator', 'LFO', 'Ring Modulator']",3,35.0,13.0,10.0,,80.0,1347,3.0,1.0,,1
1329,FIELD KIT FX,KOMA Elektronik,"['Delay', 'Effect', 'Filter', 'Mixer', 'Reverb', 'Sequencer']",36,,240.0,170.0,0.0,229.0,1346,4.31,13.0,Available,0
1330,SWT16+,Robaux,"['Clock Generator', 'Digital', 'Drum', 'Sequencer']",20,30.0,60.0,0.0,0.0,250.0,1346,4.44,9.0,Available,1
1331,Noise Square,Bastl Instruments,"['Noise', 'Oscillator']",5,35.0,35.0,15.0,0.0,90.0,1343,4.35,17.0,,1
1332,Tone,Qu-Bit Electronix,"['Filter', 'Oscillator', 'Quad']",18,34.0,91.0,87.0,0.0,267.0,1341,4.5,9.0,Available,1
1333,DIY Polivoks VCO II,Erica Synths,['Oscillator'],12,35.0,34.0,36.0,,125.0,1340,4.67,6.0,Available,1
1334,Timbre,Dannysound,"['Mixer', 'Waveshaper']",6,48.0,47.0,43.0,0.0,120.0,1339,4.44,9.0,Available,0
1335,VC8,Erogenous Tones,"['VCA', 'Mixer']",18,23.0,80.0,70.0,0.0,389.0,1337,4.71,7.0,Available,0
1336,Vhikk X,Forge TME,"['Digital', 'Effect', 'Oscillator', 'Synth Voice']",24,15.0,100.0,10.0,0.0,530.0,1337,4.79,19.0,Available,1
1337,Logic,2hp,['Logic'],2,42.0,35.0,3.0,0.0,85.0,1336,3.0,4.0,Available,1
1338,AXXENT,WMD,"['Expander', 'Sequencer']",4,43.0,40.0,0.0,,268.0,1334,4.0,2.0,Available,0
1339,VCF-02,Schippmann,['Filter'],24,33.0,150.0,150.0,0.0,625.0,1329,4.68,38.0,Discontinued,0
1340,Euphoria,Dreadbox,"['Effect', 'Phase Shifter']",10,35.0,58.0,52.0,,99.0,1329,4.0,6.0,Available,0
1341,FrequenSteiner,Livewire Electronics,['Filter'],16,38.0,40.0,40.0,0.0,249.0,1328,4.15,26.0,,0
1342,Trigger Man,Delptronics,['Sequencer'],8,30.0,56.0,0.0,0.0,199.0,1326,4.62,24.0,Available,1
1343,Tromsø,Bastl Instruments,"['Comparator', 'Oscillator', 'Sample and Hold', 'Waveshaper', 'LFO']",5,43.0,35.0,35.0,,109.0,1325,4.12,9.0,Discontinued,0
1344,Black Multimode VCF,Erica Synths,['Filter'],10,35.0,27.0,29.0,,160.0,1324,4.67,6.0,Available,0
1345,MicroGrids,Michigan Synth Works,['Sequencer'],8,,91.0,0.0,0.0,223.0,1324,,6.0,Available,0
1346,Antumbra CARA,After Later Audio,"['Clock Generator', 'Clock Modulator', 'Function Generator', 'Quantizer', 'Random', 'Sample and Hold']",10,34.0,80.0,20.0,,250.0,1323,,8.0,Available,0
1347,Dual Delay,Modcan,"['Delay', 'Dual/Stereo', 'Effect']",20,26.0,40.0,10.0,0.0,539.0,1321,4.63,38.0,,0
1348,QARV,After Later Audio,"['CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'Mixer', 'Slew Limiter', 'Synth Voice', 'VCA']",20,25.0,215.0,150.0,,273.0,1319,4.25,8.0,Available,0
1349,MinEq,Złob,"['Equalizer', 'Utility']",2,,10.0,10.0,,63.0,1317,5.0,2.0,Available,1
1350,RING,Random*Source,['Ring Modulator'],10,,15.0,15.0,0.0,290.0,1317,5.0,17.0,Available,0
1351,A-190-3v,Doepfer,['MIDI'],6,55.0,60.0,10.0,0.0,140.0,1316,3.75,8.0,Available,0
1352,uO_c / micro Ornament and Crime,Sylph Modular,"['Digital', 'Envelope Generator', 'LFO', 'Quantizer', 'Sequencer', 'Tuner', 'Utility']",8,30.0,85.0,10.0,0.0,195.0,1315,3.67,3.0,Available,1
1353,Audio I/O (2023),Intellijel,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",10,39.0,75.0,70.0,,221.0,1310,5.0,5.0,Available,1
1354,ADDAC301 Floor Control,ADDAC System,"['Controller', 'External']",4,40.0,20.0,0.0,0.0,87.0,1310,4.66,10.0,Available,0
1355,ES-3 mk2,Expert Sleepers,['Controller'],8,53.0,145.0,45.0,0.0,219.0,1310,4.64,18.0,Discontinued,0
1356,DROID B32 Controller,Der Mann mit der Maschine,['Controller'],10,33.0,24.0,0.0,0.0,268.0,1309,5.0,24.0,Available,1
1357,Capt’n Big-O,Cre8audio,"['Oscillator', 'Waveshaper', 'VCA']",14,26.0,120.0,108.0,,150.0,1308,4.82,11.0,Available,0
1358,A-172,Doepfer,['Logic'],4,30.0,10.0,10.0,0.0,50.0,1308,4.48,21.0,Discontinued,0
1359,Pixie,After Later Audio,"['Oscillator', 'Synth Voice', 'Digital', 'Drum', 'LFO', 'Noise']",12,25.0,50.0,5.0,0.0,258.0,1308,3.67,3.0,Available,0
1360,Vox Digitalis,Noise Engineering,"['Random', 'Sequencer']",4,26.0,50.0,5.0,0.0,243.0,1303,3.6,6.0,Discontinued,1
1361,RS909,Tiptop Audio,['Drum'],4,36.0,12.0,10.0,,89.0,1303,4.0,6.0,Available,1
1362,FADE,Antumbra,"['Attenuator', 'Controller', 'Mixer', 'Polarizer', 'Utility']",4,20.0,19.0,12.0,0.0,13.0,1302,4.5,2.0,Available,0
1363,ECHOZ (BLACK),Tiptop Audio,"['Delay', 'Digital', 'Effect']",8,40.0,130.0,20.0,0.0,210.0,1302,4.62,8.0,Available,0
1364,Bartender,After Later Audio,"['Mixer', 'Dual/Stereo', 'Panning', 'VCA']",24,35.0,260.0,225.0,0.0,400.0,1302,5.0,5.0,Available,0
1365,Fusion VCF2,Erica Synths,"['Filter', 'Tube']",14,35.0,30.0,160.0,,290.0,1299,4.57,7.0,Available,1
1366,Hertz Donut,Industrial Music Electronics,"['Dual/Stereo', 'Oscillator', 'LFO', 'Waveshaper', 'Ring Modulator']",17,35.0,140.0,11.0,0.0,399.0,1299,4.5,44.0,Discontinued,0
1367,Rotating Clock Divider v2 (5VSEL Jumper set to EXT),4ms Company,"['Clock Modulator', 'Frequency Divider']",4,35.0,19.0,4.0,14.0,166.0,1298,4.5,2.0,Available,0
1368,A-184-1v,Doepfer,"['Ring Modulator', 'Sample and Hold', 'Slew Limiter']",4,40.0,40.0,30.0,0.0,109.0,1297,4.62,8.0,Available,0
1369,VCA4p,Bubblesound Instruments,"['Attenuator', 'Mixer', 'VCA', 'Quad']",8,40.0,100.0,100.0,,221.0,1296,3.85,21.0,,0
1370,META-FX,Oxi Instruments,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Equalizer', 'Filter', 'Looper', 'Reverb']",6,30.0,110.0,20.0,0.0,399.0,1296,5.0,12.0,Available,1
1371,E520 Hyperion Processor,Synthesis Technology,"['Digital', 'Dual/Stereo', 'Effect', 'Delay']",48,35.0,240.0,65.0,0.0,1.098,1295,4.56,18.0,Discontinued,0
1372,Richter Anti-Oscillator,Malekko Heavy Industry,"['Oscillator', 'LFO']",14,25.0,40.0,40.0,0.0,275.0,1295,4.48,23.0,,0
1373,Ornament and Crime (Silver),Big T Music,"['CV Modulation', 'Digital', 'Envelope Generator', 'Quad', 'Quantizer', 'Sequencer', 'Utility']",8,30.0,85.0,10.0,0.0,207.0,1294,4.67,3.0,Available,0
1374,Buchla 259t,Tiptop Audio,"['Dual/Stereo', 'LFO', 'Oscillator', 'Waveshaper']",34,,260.0,105.0,0.0,611.0,1294,5.0,2.0,Available,0
1375,A-120V,Doepfer,['Filter'],8,53.0,30.0,30.0,0.0,125.0,1294,4.27,11.0,Available,0
1376,CTG-VC,Cwejman,"['Envelope Generator', 'Function Generator', 'LFO']",14,,70.0,70.0,0.0,508.0,1290,4.75,11.0,,0
1377,Sampling modulator,Befaco,"['Oscillator', 'Sample and Hold', 'Sequencer']",8,47.0,48.0,18.0,,200.0,1290,4.66,16.0,,1
1378,GLIDE + NOISE (MK2),AJH Synth,"['Noise', 'Slew Limiter']",6,24.0,36.0,38.0,0.0,215.0,1288,,3.0,Available,0
1379,Grains,Ginko Synthese,"['Oscillator', 'Digital']",4,30.0,40.0,40.0,0.0,45.0,1286,4.12,32.0,,0
1380,Spring Reverb,Music Thing Modular,"['Effect', 'Reverb']",6,25.0,75.0,25.0,0.0,80.0,1286,4.12,16.0,Discontinued,0
1381,A-133,Doepfer,"['Dual/Stereo', 'Polarizer', 'VCA', 'Ring Modulator']",8,50.0,30.0,20.0,0.0,70.0,1286,4.0,16.0,Discontinued,0
1382,Triple Sloth,Nonlinearcircuits,"['CV Modulation', 'LFO']",8,,60.0,,,200.0,1285,4.85,20.0,Available,0
1383,MetaModule,4ms Company,"['CV Modulation', 'Effect', 'Filter', 'MIDI', 'Oscillator', 'Sequencer', 'Synth Voice', 'Utility']",26,25.0,290.0,40.0,0.0,585.0,1283,4.8,10.0,Available,1
1384,LDB-2e Analog Drums,Delptronics,['Drum'],6,40.0,28.0,20.0,0.0,174.0,1282,3.8,10.0,Available,1
1385,Wiard Oscillator,Malekko Heavy Industry,"['Oscillator', 'LFO']",14,35.0,90.0,90.0,,194.0,1280,4.2,30.0,,0
1386,Polydactyl Versio,Noise Engineering,"['Digital', 'Distortion', 'Dual/Stereo', 'Dynamics', 'Effect', 'Equalizer', 'Expander']",10,28.0,125.0,10.0,0.0,354.0,1279,4.93,10.0,Available,1
1387,Power Entry PE-1,Intellijel,['Power'],4,40.0,,,,26.0,1278,4.88,8.0,Available,0
1388,mmT,ALM Busy Circuits,['Expander'],3,38.0,30.0,0.0,,86.0,1275,5.0,2.0,Available,0
1389,Aperture,RYO,"['Distortion', 'Filter', 'Low Pass Gate', 'VCA', 'Dynamics']",8,27.0,50.0,70.0,,197.0,1273,4.53,17.0,Available,0
1390,6 Channel Stereo Mixer,Sputnik Modular,"['External', 'Mixer', 'Panning']",20,40.0,70.0,50.0,50.0,249.0,1271,3.88,16.0,Available,0
1391,Locutus,Rossum Electro-Music,"['Expander', 'MIDI', 'Utility']",6,25.0,,,,206.0,1268,5.0,3.0,Available,0
1392,Boogie Filter,Malekko Heavy Industry,"['Filter', 'Low Pass Gate']",12,25.0,50.0,50.0,,220.0,1267,4.38,29.0,,0
1393,ADDAC200B 2HP Buffered Multiples,ADDAC System,"['Multiple', 'Dual/Stereo']",2,15.0,10.0,,,60.0,1267,4.57,7.0,Available,0
1394,Launch Codes,Antimatter Audio,"['Clock Modulator', 'Controller', 'Random', 'Sequencer']",6,37.0,60.0,0.0,0.0,204.0,1265,3.99,16.0,,0
1395,A-130-8v,Doepfer,"['VCA', 'Mixer', 'Quad']",6,40.0,50.0,50.0,0.0,100.0,1265,5.0,2.0,Available,0
1396,Pico VCO2,Erica Synths,['Oscillator'],3,35.0,21.0,19.0,0.0,100.0,1265,5.0,2.0,Available,1
1397,ATN8,Antumbra,"['Attenuator', 'Mixer', 'Polarizer', 'Utility']",8,20.0,133.0,126.0,0.0,160.0,1264,4.12,17.0,Available,0
1398,Basil,Bastl Instruments,"['Delay', 'Digital', 'Dual/Stereo', 'Effect', 'Looper']",8,24.0,90.0,20.0,,243.0,1258,4.17,6.0,Available,0
1399,ZVERB (WHITE),Tiptop Audio,"['Digital', 'Reverb', 'Effect']",8,40.0,100.0,20.0,0.0,199.0,1256,5.0,3.0,Available,0
1400,Rachael,Black Corporation,"['Envelope Generator', 'LFO', 'Oscillator', 'Ring Modulator']",14,,150.0,100.0,,314.0,1256,4.8,5.0,Available,0
1401,MCFx2,ALM Busy Circuits,"['Filter', 'Dual/Stereo']",14,32.0,85.0,85.0,0.0,247.0,1256,3.0,3.0,Available,0
1402,Piston Honda,Industrial Music Electronics,"['Oscillator', 'Digital', 'Waveshaper']",15,50.0,120.0,40.0,0.0,356.0,1255,4.41,37.0,Discontinued,0
1403,ADSRjr,Circuit Abbey,"['Envelope Generator', 'LFO']",4,53.0,20.0,8.0,,155.0,1254,4.31,13.0,,0
1404,Black Polivoks VCF,Erica Synths,['Filter'],12,25.0,11.0,11.0,,160.0,1253,4.6,5.0,,1
1405,Sine,2hp,['Oscillator'],2,42.0,80.0,4.0,,149.0,1251,4.0,9.0,Available,0
1406,Envelope (Mk. II),Pittsburgh Modular,"['Envelope Generator', 'Function Generator', 'LFO', 'Envelope Follower', 'Oscillator', 'Slew Limiter', 'Waveshaper']",8,37.0,30.0,15.0,0.0,145.0,1250,4.56,16.0,Discontinued,0
1407,Euro DDL,Eventide,"['Delay', 'Effect']",16,40.0,200.0,100.0,0.0,399.0,1249,4.55,11.0,Available,0
1408,Daisy Patch,Electrosmith,"['Digital', 'Effect', 'MIDI', 'Quad', 'Sampling']",20,28.0,95.0,95.0,0.0,294.0,1248,4.0,5.0,Available,0
1409,Minimix,Złob,"['Mixer', 'Utility']",2,25.0,10.0,10.0,,67.0,1247,4.51,12.0,Discontinued,1
1410,Plinky,Thonk,"['Controller', 'Delay', 'Digital', 'Reverb', 'Sample and Hold', 'Sampling', 'Sequencer', 'Synth Voice']",24,12.0,10.0,10.0,150.0,300.0,1246,4.78,36.0,Available,0
1411,Fusion VCO,Erica Synths,"['Oscillator', 'Digital', 'Tube']",24,35.0,215.0,185.0,0.0,425.0,1246,4.62,8.0,,1
1412,Turing Machine (Spirograph),Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,18.0,40.0,,,90.0,1243,4.23,22.0,Discontinued,0
1413,tágh,Instruō,"['Clock Generator', 'Clock Modulator', 'LFO', 'Noise', 'Random', 'Sample and Hold', 'Utility']",4,27.0,40.0,15.0,0.0,278.0,1239,4.5,2.0,Available,0
1414,LPG,Synthrotek,"['Low Pass Gate', 'VCA', 'Filter', 'Dual/Stereo']",4,57.0,45.0,45.0,0.0,125.0,1238,3.69,16.0,Available,1
1415,Nearness,Takaab,"['Mixer', 'Panning']",3,32.0,25.0,25.0,0.0,45.0,1234,4.5,6.0,Available,1
1416,English Tear,Industrial Music Electronics,"['Attenuator', 'Controller', 'External', 'Polarizer']",8,29.0,23.0,23.0,0.0,145.0,1232,4.14,14.0,Available,0
1417,MiniMod Gain Switch Multi (Dark Edition),AJH Synth,"['Expander', 'Multiple']",2,26.0,,,,86.0,1232,5.0,4.0,Available,0
1418,DROID M4 - Motor Fader Unit,Der Mann mit der Maschine,['Controller'],14,42.0,350.0,0.0,0.0,488.0,1232,5.0,26.0,Available,1
1419,Galilean Moons,Hexinverter Électronique,"['Digital', 'Envelope Generator', 'Function Generator', 'Synth Voice', 'VCA', 'Dual/Stereo']",18,30.0,88.0,65.0,0.0,269.0,1232,4.27,11.0,Available,1
1420,DS-M,Synthrotek,"['Drum', 'Noise', 'Oscillator', 'VCA', 'Synth Voice']",8,44.0,20.0,10.0,,131.0,1231,3.85,26.0,Available,1
1421,Crime,Ritual Electronics,"['Distortion', 'Expander']",4,20.0,,,,55.0,1231,4.21,14.0,Discontinued,1
1422,Seca Ruina,Noise Engineering,"['Distortion', 'Effect', 'VCA', 'Equalizer']",6,26.0,85.0,80.0,0.0,234.0,1231,3.82,9.0,Discontinued,1
1423,Field Kit,KOMA Elektronik,"['Envelope Follower', 'External', 'LFO', 'Mixer', 'PreAmp', 'Utility']",36,,850.0,0.0,0.0,229.0,1231,4.11,18.0,Available,0
1424,àradh,Instruō,"['Comparator', 'Distortion', 'Dynamics', 'Envelope Follower', 'Envelope Generator', 'Filter', 'Low Pass Gate', 'VCA']",6,27.0,60.0,40.0,0.0,329.0,1231,4.6,5.0,Available,0
1425,Tuesday,This is Not Rocket Science,"['Sequencer', 'Clock Generator', 'CV Modulation', 'Digital', 'Utility']",12,20.0,80.0,4.0,0.0,300.0,1231,,19.0,Available,0
1426,Little Nerd,Bastl Instruments,"['Clock Modulator', 'Clock Generator', 'CV Modulation', 'Frequency Divider']",6,50.0,25.0,0.0,0.0,123.0,1230,,22.0,,1
1427,ADE-50 3x Lin VCA,Abstract Data,['VCA'],4,40.0,60.0,55.0,0.0,175.0,1230,4.5,4.0,Available,1
1428,A-119v,Doepfer,"['Envelope Follower', 'External', 'PreAmp']",8,45.0,30.0,20.0,0.0,80.0,1228,4.75,4.0,Available,0
1429,1983,Bastl Instruments,"['MIDI', 'Quad', 'Clock Generator', 'Quantizer', 'Tuner']",7,24.0,60.0,20.0,0.0,368.0,1228,4.25,8.0,Available,0
1430,"µBraids SE (uBraids, microBraids) [Rev E, Black]",Tall Dog,"['Digital', 'Oscillator', 'Drum', 'Noise', 'Synth Voice']",8,31.0,100.0,15.0,0.0,251.0,1226,4.56,9.0,Available,1
1431,Quasar,Neuzeit Instruments,"['Dual/Stereo', 'Effect', 'Mixer', 'Panning', 'Reverb']",16,45.0,185.0,20.0,0.0,469.0,1226,3.44,9.0,Available,1
1432,Double Andore,Industrial Music Electronics,"['Digital', 'Dual/Stereo', 'Envelope Generator', 'VCA', 'LFO', 'Mixer']",21,40.0,175.0,70.0,0.0,356.0,1226,4.71,17.0,Discontinued,0
1433,308 Distortion Module,Synthrotek,"['Dynamics', 'Effect', 'Distortion']",4,40.0,10.0,0.0,0.0,109.0,1226,3.61,18.0,Available,1
1434,Ataraxic Translatron,Noise Engineering,['Oscillator'],4,26.0,50.0,5.0,0.0,153.0,1225,,13.0,Discontinued,1
1435,Metalloid Percussion Entity,Steady State Fate,"['Drum', 'Dual/Stereo', 'Noise', 'Oscillator', 'Synth Voice']",14,23.0,72.0,125.0,,428.0,1224,5.0,5.0,Available,0
1436,A-132-8,Doepfer,"['Quad', 'VCA']",8,45.0,40.0,40.0,0.0,155.0,1224,4.67,6.0,Available,0
1437,Select Bus breakout,Expert Sleepers,"['MIDI', 'Utility']",4,23.0,9.0,0.0,0.0,,1224,4.33,3.0,Available,0
1438,Pico SCALE,Erica Synths,"['Attenuator', 'CV Modulation', 'Utility']",3,35.0,24.0,8.0,0.0,60.0,1223,4.33,6.0,,1
1439,Mix6,Bubblesound Instruments,"['Mixer', 'Dual/Stereo']",5,25.0,24.0,7.0,0.0,124.0,1222,4.75,4.0,Available,0
1440,RG-6,Cwejman,"['Clock Generator', 'Random', 'Clock Modulator', 'Sample and Hold', 'Slew Limiter']",16,25.0,30.0,30.0,0.0,569.0,1221,4.0,5.0,,0
1441,Xcelon,Boredbrain Music,"['Dual/Stereo', 'External', 'Mixer', 'VCA', 'Panning', 'PreAmp', 'Utility']",48,38.0,395.0,320.0,,810.0,1221,5.0,30.0,Available,1
1442,A-112,Doepfer,"['Oscillator', 'Sampling', 'Digital']",10,,50.0,20.0,0.0,150.0,1221,3.82,17.0,Available,0
1443,DIMENSION MK3,Ziqal,"['LFO', 'Oscillator', 'Synth Voice', 'MIDI']",10,27.0,100.0,15.0,0.0,420.0,1219,4.89,9.0,Available,0
1444,2144 LPF,Electrosmith,"['Filter', 'Oscillator']",4,26.0,18.0,16.0,0.0,106.0,1217,4.25,12.0,Available,0
1445,A-111-3v,Doepfer,"['LFO', 'Oscillator']",4,65.0,40.0,40.0,0.0,170.0,1217,4.8,5.0,Available,0
1446,Cursus Iteritas Percido,Noise Engineering,"['Drum', 'Envelope Generator', 'Oscillator', 'Synth Voice', 'Digital']",24,28.0,60.0,60.0,75.0,617.0,1217,3.88,13.0,Available,1
1447,Aperture,WMD,['Filter'],12,25.0,120.0,100.0,0.0,296.0,1217,4.72,15.0,Available,0
1448,ADM16 DubJr Mk2,Audio Damage,"['Effect', 'Delay', 'Digital']",6,25.0,40.0,9.0,0.0,329.0,1217,4.4,10.0,Discontinued,0
1449,Turing Machine v2 hybrid panel,Grayscale,"['Clock Generator', 'Noise', 'Random', 'Sequencer']",26,,124.0,,,248.0,1217,4.52,22.0,,1
1450,3:1,2hp,['Switch'],2,42.0,32.0,3.0,0.0,79.0,1216,3.6,9.0,Available,1
1451,Mutable Instruments Grids (Grayscale panel),Grayscale,['Sequencer'],16,20.0,25.0,1.0,0.0,199.0,1210,,8.0,,1
1452,cárn,Instruō,"['Attenuator', 'Dual/Stereo', 'Dynamics', 'Mixer', 'Panning', 'Ring Modulator', 'Utility', 'VCA']",8,27.0,180.0,180.0,0.0,429.0,1209,4.43,7.0,Available,0
1453,nRings,Warped Circuits,['Oscillator'],8,,120.0,5.0,,212.0,1209,2.92,5.0,Available,0
1454,E950,Synthesis Technology,"['Digital', 'Oscillator', 'Noise']",10,29.0,48.0,10.0,0.0,225.0,1208,4.19,16.0,Discontinued,0
1455,DIY Polivoks EG II,Erica Synths,"['Envelope Generator', 'LFO']",8,30.0,23.0,17.0,,70.0,1207,4.33,3.0,Available,1
1456,VCF303,DinSync,"['Filter', 'Envelope Generator']",12,38.0,20.0,,,245.0,1205,4.59,17.0,,0
1457,Tiptop Audio ONE (Grayscale panel),Grayscale,"['Digital', 'Drum', 'Sampling']",4,43.0,80.0,8.0,0.0,156.0,1204,4.0,5.0,Available,1
1458,LedRover,VoicAs,"['Distortion', 'Effect']",8,25.0,5.0,5.0,0.0,134.0,1202,4.33,6.0,Available,1
