,Name,Manufacturer,Functions,HP,Depth,+12V (mA),-12V (mA),+5V (mA),Price (€),Racks,Rating,Votes,Available,Approved
168,COLD MAC,Mannequins,"['Logic', 'Utility', 'Envelope Follower', 'Mixer', 'Panning', 'VCA']",8,30.0,65.0,62.0,0.0,200.0,7896,4.68,56.0,,1
169,XOH,Make Noise,"['External', 'Mixer']",6,24.0,40.0,40.0,0.0,99.0,7852,4.79,29.0,Available,1
170,MMG,Make Noise,"['Filter', 'Low Pass Gate', 'VCA']",12,24.0,45.0,40.0,0.0,227.0,7841,4.34,106.0,Discontinued,1
171,A-199,Doepfer,"['Effect', 'Reverb']",8,50.0,80.0,10.0,0.0,120.0,7841,4.3,67.0,Available,0
172,A-138s,Doepfer,"['Mixer', 'Panning', 'Dual/Stereo', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,7825,4.5,46.0,Available,0
173,Squid Salmple,ALM Busy Circuits,"['Sampling', 'Drum']",21,38.0,300.0,35.0,,548.0,7783,4.73,44.0,Available,0
174,Spectral Multiband Resonant Filter,4ms Company,"['Filter', 'Envelope Follower', 'Digital', 'Oscillator', 'Dual/Stereo']",26,24.0,110.0,28.0,0.0,499.0,7781,4.16,97.0,Available,1
175,VCA (Black Panel),2hp,"['VCA', 'Attenuator', 'Dual/Stereo']",2,42.0,21.0,26.0,0.0,89.0,7757,4.15,20.0,Available,1
176,A-131,Doepfer,['VCA'],8,45.0,20.0,10.0,0.0,70.0,7701,3.74,38.0,Available,0
177,FX AID,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb']",4,40.0,80.0,30.0,,199.0,7631,4.56,36.0,Available,0
178,Pip Slope (mk II),ALM Busy Circuits,"['Envelope Generator', 'Function Generator', 'LFO']",4,38.0,30.0,10.0,0.0,128.0,7610,4.43,21.0,Available,1
179,SYSTEM 100 182 ANALOG SEQUENCER,Behringer,['Sequencer'],16,43.0,30.0,30.0,0.0,89.0,7496,3.44,25.0,Available,0
180,Audio Interface II,Intellijel,"['Attenuator', 'External', 'Utility']",10,44.0,120.0,50.0,0.0,285.0,7494,4.61,51.0,Discontinued,1
181,Blinds,Mutable instruments,"['Mixer', 'Ring Modulator', 'Utility', 'VCA', 'Quad', 'Polarizer', 'Attenuator']",12,10.0,90.0,90.0,0.0,169.0,7494,4.45,47.0,Discontinued,1
182,Black Wavetable VCO,Erica Synths,['Oscillator'],12,25.0,45.0,20.0,0.0,280.0,7487,4.43,46.0,Discontinued,1
183,Pingable Envelope Generator,4ms Company,"['Dual/Stereo', 'Envelope Generator', 'Clock Generator', 'Clock Modulator', 'LFO', 'Function Generator']",20,26.0,105.0,35.0,0.0,311.0,7477,4.4,111.0,Available,1
184,BD808,Tiptop Audio,['Drum'],4,14.0,13.0,6.0,0.0,99.0,7468,3.92,61.0,Available,1
185,Nautilus,Qu-Bit Electronix,"['Delay', 'Digital', 'Dual/Stereo', 'Effect']",14,22.0,151.0,15.0,0.0,359.0,7452,4.7,33.0,Available,1
186,Chainsaw,Acid Rain Technology,"['Digital', 'Dual/Stereo', 'Oscillator']",4,35.0,110.0,10.0,0.0,242.0,7417,4.72,32.0,Available,1
187,Rample,Squarp Instruments,"['Sampling', 'Drum', 'MIDI']",14,25.0,190.0,40.0,0.0,384.0,7393,4.42,36.0,Available,0
188,MSCL (Black Panel),WMD,"['Dual/Stereo', 'Dynamics', 'Effect']",4,39.0,50.0,50.0,0.0,251.0,7381,4.69,26.0,Available,0
189,321,Frap Tools,"['Attenuator', 'CV Modulation', 'Mixer', 'Polarizer', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,7370,4.68,65.0,Available,1
190,Tides (2014 version),Mutable instruments,"['Envelope Generator', 'Clock Generator', 'Digital', 'Frequency Divider', 'Function Generator', 'LFO', 'Oscillator']",14,20.0,55.0,5.0,0.0,229.0,7366,4.41,120.0,Discontinued,1
191,SYSTEM 100 130 DUAL VCA,Behringer,"['VCA', 'Dual/Stereo', 'Mixer']",16,44.0,30.0,20.0,0.0,74.0,7362,3.5,16.0,Available,0
192,Link 2,Joranalogue Audio Design,['Multiple'],2,40.0,20.0,20.0,0.0,80.0,7338,4.74,19.0,Available,1
193,A-138n,Doepfer,"['Mixer', 'Quad']",4,30.0,10.0,10.0,0.0,50.0,7299,4.35,20.0,Available,0
194,Euclidean Circles v2,vpme.de,"['Sequencer', 'Frequency Divider', 'Random', 'Utility']",10,25.0,0.0,0.0,70.0,265.0,7298,4.76,62.0,Available,1
195,Buchla 281t,Tiptop Audio,"['Envelope Generator', 'Logic', 'Quad', 'Function Generator', 'LFO']",28,33.0,160.0,55.0,0.0,209.0,7294,4.73,22.0,Available,0
196,Ensemble Oscillator,4ms Company,"['Digital', 'Oscillator']",16,25.0,114.0,45.0,0.0,328.0,7291,4.53,58.0,Available,0
197,Maestro,Acid Rain Technology,"['Clock Generator', 'Clock Modulator', 'Controller', 'CV Modulation', 'Envelope Generator', 'LFO', 'Random', 'Sequencer']",20,25.0,65.0,18.0,0.0,369.0,7245,4.72,36.0,Available,1
198,Braids (old version),Mutable instruments,"['Oscillator', 'Digital', 'Drum']",16,20.0,15.0,15.0,85.0,349.0,7233,4.56,165.0,Discontinued,1
199,Cs-L,Instruō,"['LFO', 'Oscillator', 'Ring Modulator', 'Waveshaper', 'VCA']",26,42.0,200.0,80.0,,510.0,7232,4.66,64.0,Available,1
200,Pico OUT,Erica Synths,"['External', 'Utility']",3,35.0,20.0,7.0,0.0,80.0,7211,4.29,24.0,,1
201,O/A/x2,ALM Busy Circuits,"['Attenuator', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Utility']",4,32.0,50.0,50.0,,95.0,7210,4.24,29.0,Available,0
202,A-100B4,Doepfer,['Blank Panel'],4,,,,,3.0,7209,4.36,11.0,Available,0
203,Harmonaig,Instruō,"['Quantizer', 'Controller', 'Quad']",18,27.0,130.0,25.0,,300.0,7179,4.52,44.0,Available,1
204,SYSTEM 100 110 VCO/VCF/VCA,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'VCA']",16,46.0,80.0,50.0,0.0,97.0,7125,3.56,25.0,Available,0
205,VOLTERA,WMD,"['Expander', 'Sequencer']",4,45.0,60.0,15.0,0.0,268.0,7114,4.5,6.0,Available,0
206,Steppy,Intellijel,"['Clock Modulator', 'Digital', 'Quad', 'Sequencer']",8,25.0,15.0,0.0,0.0,213.0,7102,4.67,36.0,Available,1
207,Disting mk3,Expert Sleepers,"['Delay', 'Effect', 'LFO', 'Oscillator', 'Quantizer', 'Sample and Hold', 'Utility', 'Waveshaper']",4,42.0,50.0,20.0,0.0,190.0,7084,4.27,96.0,Discontinued,0
208,Varigate 4+,Malekko Heavy Industry,['Sequencer'],12,26.0,90.0,13.0,0.0,312.0,7007,4.31,39.0,Discontinued,0
209,µMIDI,Intellijel,"['Clock Generator', 'MIDI']",6,40.0,47.0,3.0,0.0,204.0,6990,4.49,41.0,,1
210,μFold II/uFold II,Intellijel,['Waveshaper'],6,29.0,28.0,27.0,0.0,159.0,6986,4.28,89.0,Discontinued,0
211,A-185-2,Doepfer,"['Multiple', 'Attenuator', 'Mixer', 'Utility', 'Controller', 'Switch']",6,50.0,10.0,10.0,0.0,75.0,6982,4.41,58.0,Available,0
212,3x MIA,Happy Nerding,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'Multiple']",6,35.0,80.0,80.0,0.0,99.0,6943,4.69,55.0,Available,0
213,A-182-1,Doepfer,"['Multiple', 'Switch']",6,20.0,,,,54.0,6941,4.14,35.0,Available,0
214,MCO,ALM Busy Circuits,"['Digital', 'Noise', 'Oscillator']",6,32.0,40.0,15.0,,178.0,6923,4.38,21.0,Available,0
215,Mix,Manhattan Analog,"['Mixer', 'TrueGrid']",4,33.0,13.0,13.0,0.0,99.0,6906,4.35,57.0,Available,0
216,Lapsus Os (Black),Noise Engineering,"['Attenuator', 'Controller', 'Multiple', 'Utility']",10,26.0,60.0,50.0,0.0,234.0,6906,4.74,19.0,Available,1
217,CP3A-M Mixer,Behringer,"['CV Modulation', 'Mixer', 'Multiple']",14,35.0,30.0,30.0,0.0,59.0,6886,3.5,14.0,Available,0
218,Milky Way (black),Endorphin.es,"['Dual/Stereo', 'Effect', 'VCA', 'Delay', 'Digital', 'Distortion', 'Panning', 'Reverb']",6,26.0,120.0,15.0,0.0,199.0,6852,3.57,30.0,Available,1
219,Black Hole DSP2,Erica Synths,"['CV Modulation', 'Delay', 'Digital', 'Distortion', 'Dual/Stereo', 'Effect', 'Pitch Shifter ', 'Reverb']",16,35.0,170.0,56.0,0.0,309.0,6826,4.0,28.0,Available,1
220,A-180-3,Doepfer,"['Multiple', 'Dual/Stereo']",4,20.0,20.0,20.0,0.0,49.0,6805,4.29,34.0,Available,0
221,A-100B8,Doepfer,['Blank Panel'],8,,,,,4.0,6790,4.67,9.0,Available,0
222,A-110-1,Doepfer,['Oscillator'],10,55.0,90.0,20.0,0.0,155.0,6750,4.15,34.0,Available,0
223,Akemie's Taiko,ALM Busy Circuits,"['Drum', 'Synth Voice', 'Digital']",18,32.0,70.0,30.0,,338.0,6747,4.44,45.0,Available,0
224,A-120,Doepfer,"['Filter', 'TrueGrid']",8,50.0,30.0,20.0,0.0,109.0,6692,3.96,46.0,Available,0
225,Pexp-1,ALM Busy Circuits,"['Expander', 'Digital']",4,38.0,25.0,0.0,0.0,105.0,6674,4.56,16.0,Available,0
226,A-100B2v,Doepfer,['Blank Panel'],2,,,,,3.0,6670,4.5,4.0,Available,0
227,A-156,Doepfer,"['Dual/Stereo', 'Quantizer']",8,55.0,50.0,10.0,0.0,115.0,6635,3.98,65.0,Available,0
228,Mutant Brain,Hexinverter Électronique,"['Clock Generator', 'CV Modulation', 'MIDI', 'Utility']",8,38.0,19.0,4.0,0.0,151.0,6628,4.56,39.0,Available,1
229,A-140-2,Doepfer,"['Dual/Stereo', 'Envelope Generator']",8,40.0,50.0,40.0,0.0,140.0,6623,4.6,25.0,Available,0
230,Verb,2hp,"['Dual/Stereo', 'Effect', 'Reverb']",2,42.0,81.0,28.0,0.0,134.0,6609,3.79,39.0,Available,1
231,Odessa,Xaoc Devices,"['Oscillator', 'Synth Voice']",24,32.0,110.0,80.0,0.0,490.0,6553,4.72,50.0,,1
232,Fold 6,Joranalogue Audio Design,['Waveshaper'],4,35.0,40.0,40.0,0.0,175.0,6547,4.68,38.0,Available,1
233,A-180-2v,Doepfer,"['Multiple', 'Dual/Stereo']",2,,,,,39.0,6499,4.48,23.0,Available,0
234,Eloquencer,Winter Modular,['Sequencer'],38,35.0,170.0,50.0,0.0,550.0,6489,4.48,61.0,Available,1
235,Pico INPUT,Erica Synths,"['External', 'Utility']",3,35.0,18.0,8.0,0.0,60.0,6484,4.23,26.0,,1
236,Loquelic Iteritas,Noise Engineering,"['Oscillator', 'Digital']",10,28.0,80.0,5.0,90.0,359.0,6466,4.55,84.0,Available,1
237,Telharmonic,Make Noise,"['Oscillator', 'Digital', 'Synth Voice', 'Noise']",14,30.0,139.0,10.0,0.0,314.0,6464,4.37,92.0,Discontinued,1
238,HATS909,Tiptop Audio,['Drum'],8,36.0,33.0,22.0,0.0,190.0,6421,4.17,30.0,Available,1
239,Dual Dagger,Shakmat,"['Filter', 'Dual/Stereo']",6,29.0,65.0,80.0,,249.0,6410,4.69,48.0,Available,1
240,Dual FX,Erica Synths,"['Effect', 'Dual/Stereo']",10,45.0,118.0,61.0,0.0,260.0,6388,4.21,19.0,,1
241,Mult (Black Panel),2hp,['Multiple'],2,15.0,,,,31.0,6378,3.62,8.0,Available,1
242,LS1lightstrip,Soundmachines,['Controller'],4,32.0,100.0,7.0,0.0,80.0,6374,4.45,38.0,Available,0
243,A-145-4,Doepfer,"['LFO', 'Quad', 'Clock Generator']",4,30.0,30.0,30.0,0.0,80.0,6319,4.5,34.0,Available,0
244,JUST FRIENDS,Mannequins,"['Function Generator', 'Utility', 'Envelope Generator', 'LFO', 'Oscillator', 'Waveshaper']",14,30.0,153.0,34.0,0.0,420.0,6281,4.71,76.0,,1
245,QD - Quad Drum Voice,vpme.de,"['Quad', 'Drum', 'Sampling']",22,20.0,120.0,10.0,0.0,360.0,6225,4.72,58.0,Available,1
246,Complex Oscillator,Verbos Electronics,"['Oscillator', 'Dual/Stereo', 'Waveshaper']",32,26.0,70.0,50.0,0.0,649.0,6202,4.58,62.0,Available,0
247,921,Behringer,"['LFO', 'Oscillator']",14,45.0,50.0,50.0,0.0,111.0,6199,3.55,29.0,Available,0
248,Drum2,Erica Synths,['Drum'],3,35.0,28.0,5.0,,120.0,6166,4.28,18.0,,1
249,Outs,Intellijel,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",6,35.0,37.0,29.0,,133.0,6164,4.71,28.0,Available,1
250,SEQUENTIAL CONTROLLER 960,Behringer,"['Clock Generator', 'Controller', 'Sequencer']",56,47.0,100.0,50.0,0.0,149.0,6162,3.63,30.0,Available,0
251,Nin,Xaoc Devices,['Expander'],3,20.0,,,,55.0,6126,4.63,19.0,Available,1
252,Nebulae v2,Qu-Bit Electronix,"['Sampling', 'Digital', 'Dual/Stereo', 'Looper']",20,,318.0,7.0,,450.0,6079,4.42,57.0,Available,1
253,Beast's Chalkboard,ALM Busy Circuits,"['Utility', 'Multiple']",6,22.0,30.0,30.0,0.0,129.0,6074,4.05,41.0,Available,0
254,Oscillator,Pittsburgh Modular,"['Oscillator', 'LFO', 'TrueGrid']",8,35.0,30.0,30.0,0.0,225.0,6066,4.09,45.0,Discontinued,0
255,Phonogene,Make Noise,['Sampling'],20,30.0,70.0,40.0,0.0,500.0,6065,4.38,93.0,Discontinued,1
256,Blades,Mutable instruments,"['Distortion', 'Dual/Stereo', 'Filter', 'Oscillator', 'Waveshaper']",18,25.0,150.0,140.0,,299.0,6054,4.71,42.0,Discontinued,1
257,A-138m,Doepfer,"['Attenuator', 'Mixer', 'Quad']",20,20.0,30.0,30.0,0.0,140.0,6008,4.47,45.0,Available,0
258,Generate 3,Joranalogue Audio Design,['Oscillator'],12,30.0,130.0,115.0,0.0,385.0,5991,4.69,70.0,Available,1
259,ES-3 mk4,Expert Sleepers,"['Controller', 'External']",8,50.0,148.0,18.0,0.0,199.0,5986,4.75,28.0,Available,0
260,SD808,Tiptop Audio,['Drum'],4,36.0,18.0,16.0,0.0,125.0,5972,3.63,41.0,Available,1
261,SYSTEM 100 305 EQ/MIXER/OUTPUT,Behringer,"['Equalizer', 'Mixer', 'Panning', 'Tuner', 'External']",24,53.0,120.0,100.0,0.0,86.0,5971,2.84,19.0,Available,0
262,Frames,Mutable instruments,"['Attenuator', 'CV Modulation', 'Mixer', 'VCA', 'Panning', 'Quad', 'Sequencer']",18,20.0,90.0,30.0,0.0,299.0,5967,4.27,73.0,Discontinued,1
263,Bitbox 2.0,1010 Music,['Sampling'],26,25.0,350.0,0.0,0.0,535.0,5957,4.41,41.0,Available,1
264,Viol Ruina,Noise Engineering,"['Distortion', 'Envelope Follower', 'Filter']",4,26.0,40.0,35.0,0.0,179.0,5952,4.48,21.0,Available,1
265,Black Sequencer,Erica Synths,"['Clock Generator', 'Clock Modulator', 'CV Modulation', 'MIDI', 'Sequencer']",42,25.0,148.0,20.0,,510.0,5949,4.67,48.0,,1
266,µVCF,Intellijel,"['Filter', 'Oscillator']",6,21.0,26.0,27.0,0.0,165.0,5929,4.25,52.0,Available,0
267,333,Frap Tools,"['Attenuator', 'Mixer', 'Multiple', 'Utility']",6,38.0,48.0,48.0,0.0,85.0,5929,4.71,62.0,Available,1
268,Triatt,Intellijel,"['Attenuator', 'Mixer', 'Polarizer', 'Utility', 'CV Modulation']",6,24.0,16.0,14.0,0.0,95.0,5912,4.43,65.0,Discontinued,1
269,Panharmonium,Rossum Electro-Music,"['Digital', 'Oscillator', 'Clock Generator', 'Pitch Shifter ', 'Effect', 'Dual/Stereo']",26,25.0,140.0,30.0,0.0,540.0,5910,4.2,25.0,Available,0
270,Natural Gate,Rabid Elephant,['Low Pass Gate'],12,38.0,80.0,80.0,0.0,355.0,5907,4.68,44.0,Available,1
271,Manis Iteritas (Black),Noise Engineering,"['Digital', 'Oscillator']",10,28.0,80.0,5.0,90.0,359.0,5892,4.86,21.0,Discontinued,1
272,Triplatt,Intellijel,"['Attenuator', 'Controller', 'Dual/Stereo', 'Mixer', 'Polarizer', 'Switch', 'Utility']",6,21.0,49.0,25.0,,97.0,5872,4.45,29.0,Available,1
273,OSCILLATOR MODULE 1004,Behringer,"['LFO', 'Oscillator']",16,46.0,60.0,50.0,,89.0,5870,2.76,21.0,Available,0
274,Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'LFO', 'Quantizer']",8,32.0,50.0,1.0,0.0,248.0,5866,4.88,8.0,,0
275,Pico RND,Erica Synths,"['LFO', 'Noise', 'Random']",3,35.0,28.0,15.0,0.0,80.0,5850,4.3,27.0,,1
276,FX AID XL,Happy Nerding,"['Delay', 'Digital', 'Distortion', 'Effect', 'Pitch Shifter ', 'Reverb', 'Dual/Stereo']",6,45.0,80.0,30.0,,239.0,5827,4.49,37.0,Available,0
277,Javelin,WMD,"['CV Modulation', 'Envelope Generator', 'LFO', 'VCA']",6,38.0,98.0,63.0,0.0,238.0,5812,4.22,9.0,Available,0
278,A-130-8,Doepfer,"['Mixer', 'Quad', 'VCA']",6,40.0,50.0,50.0,0.0,108.0,5787,4.83,23.0,Available,0
279,XPO,Make Noise,"['Oscillator', 'Dual/Stereo']",18,45.0,145.0,135.0,0.0,458.0,5773,4.47,15.0,Available,0
280,MATHS,Make Noise,['Function Generator'],20,24.0,60.0,60.0,0.0,325.0,5771,4.6,98.0,Discontinued,0
281,Muxlicer,Befaco,"['Sequencer', 'Switch', 'Clock Generator']",16,23.0,50.0,5.0,0.0,200.0,5761,4.31,45.0,Available,1
282,Hermod (Black Panel),Squarp Instruments,"['CV Modulation', 'External', 'LFO', 'MIDI', 'Quantizer', 'Sequencer']",26,30.0,310.0,30.0,0.0,459.0,5756,4.41,32.0,Available,0
283,Streams,Mutable instruments,"['Dual/Stereo', 'Dynamics', 'Envelope Follower', 'Envelope Generator', 'VCA']",12,,100.0,30.0,0.0,229.0,5732,4.2,61.0,Discontinued,1
284,Model D,Behringer,"['Filter', 'Oscillator', 'Synth Voice', 'MIDI']",70,30.0,583.0,0.0,0.0,299.0,5729,4.17,64.0,Available,0
285,Wogglebug,Make Noise,"['Random', 'Ring Modulator', 'Sample and Hold']",14,24.0,50.0,40.0,0.0,250.0,5717,4.41,94.0,Discontinued,0
286,Morpheus,Rossum Electro-Music,"['Filter', 'Sequencer', 'Dual/Stereo', 'Effect']",18,25.0,135.0,25.0,0.0,649.0,5704,4.26,43.0,Available,0
287,uZeus,Tiptop Audio,['Power'],4,36.0,,,,98.0,5697,4.83,12.0,Available,0
288,Chord v2,Qu-Bit Electronix,"['Digital', 'Oscillator', 'Quad']",14,23.0,122.0,25.0,0.0,314.0,5680,4.14,29.0,Available,1
289,Instrument Interface v2,Befaco,"['Envelope Generator', 'PreAmp', 'External']",8,30.0,90.0,41.0,0.0,250.0,5659,4.4,10.0,Available,1
290,Prism,Qu-Bit Electronix,"['Delay', 'Digital', 'Effect', 'Filter']",12,22.0,90.0,10.0,0.0,269.0,5658,4.0,45.0,Available,1
291,ochd expander,DivKid,"['CV Modulation', 'Expander', 'Logic', 'Random', 'Utility']",4,32.0,5.0,5.0,0.0,110.0,5648,4.85,27.0,Available,1
292,Lúbadh expander,Instruō,"['Sampling', 'Expander']",2,38.0,,,,,5635,4.86,7.0,Available,0
293,AA.1,Strymon,"['Attenuator', 'Dual/Stereo', 'External', 'Utility']",4,38.0,10.0,10.0,0.0,149.0,5627,4.67,18.0,Available,0
294,Bifold,Intellijel,"['Waveshaper', 'Distortion', 'Panning', 'Ring Modulator']",8,38.0,94.0,94.0,0.0,245.0,5612,4.74,34.0,Available,1
295,Morgasmatron,Intellijel,"['Distortion', 'Dual/Stereo', 'Filter', 'Ring Modulator']",20,38.0,113.0,102.0,0.0,350.0,5609,4.71,45.0,Available,1
296,Performance Buffered Mult,Malekko Heavy Industry,"['Multiple', 'Dual/Stereo']",2,15.0,20.0,20.0,0.0,85.0,5579,4.73,22.0,Available,0
297,4tten,WMD,"['Attenuator', 'Controller', 'CV Modulation', 'Quad']",4,30.0,5.0,5.0,0.0,100.0,5567,4.27,15.0,Available,0
298,μJack,Intellijel,"['Utility', 'External']",6,24.0,17.0,17.0,0.0,130.0,5541,4.11,53.0,Discontinued,1
299,Subharmonicon (2020 edition),Moog Music Inc.,"['Filter', 'Frequency Divider', 'Oscillator', 'Synth Voice', 'VCA', 'MIDI']",60,26.0,360.0,0.0,0.0,699.0,5535,4.37,41.0,Available,0
300,Turing Machine Mk II,Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,38.0,40.0,0.0,0.0,91.0,5515,4.56,54.0,Available,0
301,Plasma Drive,Erica Synths,"['Distortion', 'Waveshaper', 'Oscillator']",16,45.0,150.0,50.0,,310.0,5502,4.26,19.0,Available,1
302,Erbe-Verb (white knobs),Make Noise,"['Digital', 'Effect', 'Reverb']",20,30.0,149.0,15.0,0.0,538.0,5462,4.2,25.0,Available,0
303,tanh[3],Instruō,"['Distortion', 'Expression', 'Waveshaper', 'Effect']",4,27.0,20.0,15.0,0.0,96.0,5443,4.41,32.0,Available,1
304,Buff ( Black Panel),2hp,"['Multiple', 'Utility']",2,42.0,16.0,16.0,0.0,71.0,5440,3.64,11.0,Available,1
305,Grey+Pink Pamela’s NEW Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Digital', 'LFO', 'Random', 'Sequencer']",8,32.0,50.0,1.0,0.0,254.0,5436,4.91,11.0,Discontinued,0
306,Pamela's Workout,ALM Busy Circuits,"['Clock Generator', 'Clock Modulator', 'Sequencer']",8,22.0,80.0,80.0,0.0,249.0,5404,4.48,95.0,Discontinued,0
307,3x MIA - black,Happy Nerding,"['Attenuator', 'Mixer', 'Polarizer']",6,35.0,80.0,80.0,0.0,88.0,5395,4.74,46.0,Available,0
308,ADSR,2hp,['Envelope Generator'],2,45.0,24.0,7.0,0.0,98.0,5375,3.9,10.0,Available,1
309,Shifty,Intellijel,"['Sample and Hold', 'Switch', 'Sequencer', 'Multiple', 'Clock Modulator', 'Shift Register']",6,40.0,49.0,4.0,0.0,215.0,5372,4.29,42.0,Available,1
310,DATA (SILVER),Mordax,"['Clock Generator', 'Clock Modulator', 'Dual/Stereo', 'LFO', 'Oscillator', 'Quad', 'Tuner', 'Utility']",16,35.0,250.0,60.0,0.0,366.0,5337,4.64,25.0,Available,1
311,Maths,Make Noise,"['Envelope Generator', 'Envelope Follower', 'LFO', 'Mixer', 'Slew Limiter', 'Function Generator', 'Clock Generator', 'CV Modulation']",20,24.0,60.0,50.0,0.0,245.0,5335,4.49,83.0,Discontinued,0
312,Radio Music,Music Thing Modular,['Sampling'],4,40.0,75.0,8.0,0.0,103.0,5318,4.37,62.0,Available,0
313,Compare 2,Joranalogue Audio Design,['Comparator'],8,30.0,20.0,15.0,0.0,215.0,5313,4.76,49.0,Available,1
314,Hexmix,Befaco,"['Equalizer', 'Mixer', 'Panning', 'Utility', 'Dual/Stereo', 'External']",28,27.0,106.0,88.0,0.0,475.0,5277,4.38,13.0,Available,0
315,Varigate 8+,Malekko Heavy Industry,"['Clock Generator', 'Quantizer', 'Sequencer']",26,25.0,180.0,39.0,0.0,485.0,5275,4.51,49.0,Discontinued,0
316,Buchla 292t,Tiptop Audio,"['Low Pass Gate', 'Quad', 'Mixer']",16,45.0,87.0,36.0,,315.0,5237,4.0,10.0,Available,0
317,MMF,Steady State Fate,"['Filter', 'Oscillator']",4,25.0,62.0,24.0,0.0,152.0,5222,4.39,31.0,Discontinued,0
318,Abacus,Behringer,"['Attenuator', 'CV Modulation', 'Envelope Follower', 'Envelope Generator', 'Function Generator', 'LFO', 'Logic', 'Slew Limiter']",20,24.0,60.0,50.0,0.0,111.0,5202,1.55,200.0,Available,0
319,Even VCO,Befaco,['Oscillator'],8,45.0,36.0,26.0,0.0,200.0,5194,4.57,44.0,Available,1
320,Spherical Wavetable Navigator,4ms Company,"['Oscillator', 'Digital', 'LFO', 'Synth Voice']",26,25.0,185.0,30.0,0.0,570.0,5185,4.67,36.0,Available,1
321,Buchla 266t,Tiptop Audio,"['CV Modulation', 'Quantizer', 'Random', 'Noise', 'Sample and Hold', 'Slew Limiter']",24,25.0,150.0,100.0,0.0,318.0,5172,4.55,11.0,Available,0
322,Variable Q VCF Serge modular,Random*Source,"['Filter', 'LFO', 'Oscillator']",14,26.0,52.0,52.0,0.0,349.0,5156,4.63,57.0,Available,0
323,E350 Morphing Terrarium,Synthesis Technology,"['Digital', 'Oscillator', 'LFO']",14,47.0,55.0,25.0,0.0,399.0,5149,4.47,125.0,Discontinued,0
324,Crucible,WMD,"['Drum', 'Resonator']",8,30.0,60.0,17.0,0.0,263.0,5147,4.29,17.0,Available,0
325,Buchla 245t,Tiptop Audio,"['Clock Generator', 'Sequencer', 'Quad']",30,25.0,63.0,28.0,,244.0,5145,4.38,13.0,Available,0
326,Pico Mixer,Erica Synths,['Mixer'],3,35.0,4.0,4.0,,50.0,5137,4.29,7.0,Available,0
327,A-138sV,Doepfer,"['Dual/Stereo', 'Mixer', 'Panning', 'Quad']",8,30.0,10.0,10.0,0.0,75.0,5136,4.68,22.0,Available,0
328,Pico VCF1,Erica Synths,['Filter'],3,35.0,12.0,11.0,0.0,90.0,5135,4.27,11.0,,1
329,A-183-1,Doepfer,"['Attenuator', 'Dual/Stereo']",4,20.0,,,,40.0,5136,4.03,29.0,Available,0
330,crow,Monome,"['Digital', 'Expander', 'Utility', 'External']",2,41.0,60.0,15.0,0.0,254.0,5114,4.76,17.0,Available,0
331,DPLPG (Black),MengQiMusic,"['Dual/Stereo', 'Filter', 'Low Pass Gate', 'VCA']",2,23.0,,,,54.0,5107,4.68,44.0,Available,1
332,A-143-2,Doepfer,"['Envelope Generator', 'Quad', 'LFO', 'Function Generator']",26,50.0,70.0,50.0,0.0,211.0,5105,4.23,53.0,Available,0
333,uO_C Black & Gold Panel,After Later Audio,"['Digital', 'LFO', 'Quantizer', 'Random', 'Sequencer', 'Utility', 'Envelope Generator']",8,20.0,85.0,10.0,0.0,249.0,5100,4.33,18.0,Available,0
334,Erbe-Verb (black panel),Make Noise,"['Digital', 'Effect', 'Reverb']",20,30.0,149.0,15.0,,549.0,5095,4.53,17.0,,0
335,Gliss,Bela,"['Controller', 'CV Modulation', 'Envelope Generator', 'Function Generator', 'LFO', 'Oscillator', 'Sequencer', 'Waveshaper']",4,26.0,150.0,30.0,0.0,155.0,5086,4.94,17.0,Available,0
336,Cellz,Cre8audio,"['Controller', 'Dual/Stereo', 'Sequencer']",12,30.0,3.0,2.0,27.0,88.0,5082,3.2,46.0,Available,0
337,HATS808,Tiptop Audio,['Drum'],8,14.0,30.0,25.0,0.0,165.0,5079,3.64,28.0,Available,1
338,Turing Machine Mk II,Music Thing Modular,"['Noise', 'Random', 'Sequencer']",10,38.0,40.0,0.0,0.0,150.0,5070,4.61,28.0,Available,0
339,Rubicon,Intellijel,"['LFO', 'Oscillator']",18,37.0,107.0,95.0,0.0,435.0,5069,4.63,95.0,Discontinued,0
340,uO_C,CalSynth,"['Digital', 'Envelope Generator', 'LFO', 'Quantizer', 'Sequencer', 'Tuner', 'Utility']",8,25.0,85.0,10.0,,203.0,5068,4.82,17.0,Available,0
341,mmMidi,ALM Busy Circuits,"['MIDI', 'Dual/Stereo', 'Clock Generator']",4,27.0,30.0,0.0,,115.0,5064,4.43,14.0,Available,0
